2023-03-13 22:08:19.582173 [INFO   ] [APP] application started
2023-03-13 22:08:24.774821 [INFO   ] [AUTO] Sending bid: 11 Price:113700 Volume:100
2023-03-13 22:08:24.775367 [INFO   ] [AUTO] Something happened to order: 7
2023-03-13 22:08:24.775396 [INFO   ] [AUTO] Something happened to order: 10
2023-03-13 22:08:24.775435 [INFO   ] [AUTO] Something happened to order: 9
2023-03-13 22:08:24.775473 [INFO   ] [AUTO] Something happened to order: 11
2023-03-13 22:08:24.991042 [INFO   ] [AUTO] Cancelling order: 11
2023-03-13 22:08:24.991105 [INFO   ] [AUTO] ASK 3
2023-03-13 22:08:24.991108 [INFO   ] [AUTO] Max ask volume: 100
2023-03-13 22:08:24.991109 [INFO   ] [AUTO] Sending ask: 12 Price:114000 Volume:100
2023-03-13 22:08:24.991114 [INFO   ] [AUTO] BID 1: 113700
2023-03-13 22:08:24.991115 [INFO   ] [AUTO] Sending bid: 13 Price:113600 Volume:100
2023-03-13 22:08:24.991500 [INFO   ] [AUTO] Something happened to order: 11
2023-03-13 22:08:24.991521 [INFO   ] [AUTO] Something happened to order: 10
2023-03-13 22:08:24.991545 [INFO   ] [AUTO] Something happened to order: 12
2023-03-13 22:08:24.991599 [INFO   ] [AUTO] Something happened to order: 13
2023-03-13 22:08:25.754559 [INFO   ] [AUTO] Cancelling order: 12
2023-03-13 22:08:25.754610 [INFO   ] [AUTO] no current ask, create a new one
2023-03-13 22:08:25.754612 [INFO   ] [AUTO] ASK 1
2023-03-13 22:08:25.754613 [INFO   ] [AUTO] Max ask volume: 100
2023-03-13 22:08:25.754614 [INFO   ] [AUTO] Sending ask: 14 Price:114200 Volume:100
2023-03-13 22:08:25.754624 [INFO   ] [AUTO] BID 3: 113600
2023-03-13 22:08:25.754625 [INFO   ] [AUTO] Sending bid: 15 Price:113700 Volume:100
2023-03-13 22:08:25.754843 [INFO   ] [AUTO] Something happened to order: 12
2023-03-13 22:08:25.754935 [INFO   ] [AUTO] Something happened to order: 14
2023-03-13 22:08:25.755085 [INFO   ] [AUTO] Something happened to order: 13
2023-03-13 22:08:25.755130 [INFO   ] [AUTO] Something happened to order: 15
2023-03-13 22:08:26.035504 [INFO   ] [AUTO] BID 3: 113700
2023-03-13 22:08:26.035513 [INFO   ] [AUTO] Sending bid: 16 Price:113800 Volume:100
2023-03-13 22:08:26.036035 [INFO   ] [AUTO] Something happened to order: 15
2023-03-13 22:08:26.036054 [INFO   ] [AUTO] Something happened to order: 16
2023-03-13 22:08:26.208063 [INFO   ] [AUTO] Cancelling order: 14
2023-03-13 22:08:26.208120 [INFO   ] [AUTO] no current ask, create a new one
2023-03-13 22:08:26.208123 [INFO   ] [AUTO] ASK 1
2023-03-13 22:08:26.208123 [INFO   ] [AUTO] Max ask volume: 100
2023-03-13 22:08:26.208125 [INFO   ] [AUTO] Sending ask: 17 Price:114300 Volume:100
2023-03-13 22:08:26.208501 [INFO   ] [AUTO] Something happened to order: 14
2023-03-13 22:08:26.208524 [INFO   ] [AUTO] Something happened to order: 17
2023-03-13 22:08:26.533287 [INFO   ] [AUTO] BID 3: 113800
2023-03-13 22:08:26.533297 [INFO   ] [AUTO] Sending bid: 18 Price:113900 Volume:100
2023-03-13 22:08:26.535352 [INFO   ] [AUTO] Something happened to order: 16
2023-03-13 22:08:26.535374 [INFO   ] [AUTO] Something happened to order: 18
2023-03-13 22:08:26.791874 [INFO   ] [AUTO] Cancelling order: 17
2023-03-13 22:08:26.791954 [INFO   ] [AUTO] no current ask, create a new one
2023-03-13 22:08:26.791956 [INFO   ] [AUTO] ASK 1
2023-03-13 22:08:26.791957 [INFO   ] [AUTO] Max ask volume: 100
2023-03-13 22:08:26.791958 [INFO   ] [AUTO] Sending ask: 19 Price:114600 Volume:100
2023-03-13 22:08:26.791965 [INFO   ] [AUTO] BID 3: 113900
2023-03-13 22:08:26.791966 [INFO   ] [AUTO] Sending bid: 20 Price:114000 Volume:100
2023-03-13 22:08:26.792540 [INFO   ] [AUTO] Something happened to order: 17
2023-03-13 22:08:26.792581 [INFO   ] [AUTO] Something happened to order: 19
2023-03-13 22:08:26.792604 [INFO   ] [AUTO] Something happened to order: 18
2023-03-13 22:08:26.792609 [INFO   ] [AUTO] Something happened to order: 20
2023-03-13 22:08:27.037725 [INFO   ] [AUTO] Cancelling order: 19
2023-03-13 22:08:27.037787 [INFO   ] [AUTO] no current ask, create a new one
2023-03-13 22:08:27.037789 [INFO   ] [AUTO] ASK 1
2023-03-13 22:08:27.037790 [INFO   ] [AUTO] Max ask volume: 100
2023-03-13 22:08:27.037791 [INFO   ] [AUTO] Sending ask: 21 Price:114900 Volume:100
2023-03-13 22:08:27.037799 [INFO   ] [AUTO] BID 3: 114000
2023-03-13 22:08:27.037800 [INFO   ] [AUTO] Sending bid: 22 Price:114100 Volume:100
2023-03-13 22:08:27.039041 [INFO   ] [AUTO] Something happened to order: 19
2023-03-13 22:08:27.039092 [INFO   ] [AUTO] Something happened to order: 21
2023-03-13 22:08:27.039114 [INFO   ] [AUTO] Something happened to order: 20
2023-03-13 22:08:27.039117 [INFO   ] [AUTO] Something happened to order: 22
2023-03-13 22:08:27.199115 [INFO   ] [AUTO] Cancelling order: 21
2023-03-13 22:08:27.199173 [INFO   ] [AUTO] no current ask, create a new one
2023-03-13 22:08:27.199177 [INFO   ] [AUTO] ASK 1
2023-03-13 22:08:27.199178 [INFO   ] [AUTO] Max ask volume: 100
2023-03-13 22:08:27.199179 [INFO   ] [AUTO] Sending ask: 23 Price:115000 Volume:100
2023-03-13 22:08:27.199185 [INFO   ] [AUTO] BID 3: 114100
2023-03-13 22:08:27.199186 [INFO   ] [AUTO] Sending bid: 24 Price:114200 Volume:100
2023-03-13 22:08:27.199378 [INFO   ] [AUTO] Something happened to order: 21
2023-03-13 22:08:27.199439 [INFO   ] [AUTO] Something happened to order: 23
2023-03-13 22:08:27.199934 [INFO   ] [AUTO] Something happened to order: 22
2023-03-13 22:08:27.199972 [INFO   ] [AUTO] Something happened to order: 24
2023-03-13 22:08:27.497532 [INFO   ] [AUTO] ASK 3
2023-03-13 22:08:27.497536 [INFO   ] [AUTO] Max ask volume: 100
2023-03-13 22:08:27.497537 [INFO   ] [AUTO] Sending ask: 25 Price:114900 Volume:100
2023-03-13 22:08:27.497540 [INFO   ] [AUTO] BID 3: 114200
2023-03-13 22:08:27.497541 [INFO   ] [AUTO] Sending bid: 26 Price:114300 Volume:100
2023-03-13 22:08:27.497880 [INFO   ] [AUTO] Something happened to order: 23
2023-03-13 22:08:27.497910 [INFO   ] [AUTO] Something happened to order: 25
2023-03-13 22:08:27.497912 [INFO   ] [AUTO] Something happened to order: 24
2023-03-13 22:08:27.497950 [INFO   ] [AUTO] Something happened to order: 26
2023-03-13 22:08:27.718265 [INFO   ] [AUTO] Cancelling order: 25
2023-03-13 22:08:27.718321 [INFO   ] [AUTO] no current ask, create a new one
2023-03-13 22:08:27.718323 [INFO   ] [AUTO] ASK 1
2023-03-13 22:08:27.718324 [INFO   ] [AUTO] Max ask volume: 100
2023-03-13 22:08:27.718325 [INFO   ] [AUTO] Sending ask: 27 Price:115000 Volume:100
2023-03-13 22:08:27.718333 [INFO   ] [AUTO] BID 3: 114300
2023-03-13 22:08:27.718334 [INFO   ] [AUTO] Sending bid: 28 Price:114400 Volume:100
2023-03-13 22:08:27.718843 [INFO   ] [AUTO] Something happened to order: 25
2023-03-13 22:08:27.718868 [INFO   ] [AUTO] Something happened to order: 27
2023-03-13 22:08:27.718874 [INFO   ] [AUTO] Something happened to order: 26
2023-03-13 22:08:27.718901 [INFO   ] [AUTO] Something happened to order: 28
2023-03-13 22:08:27.995025 [INFO   ] [AUTO] BID 3: 114400
2023-03-13 22:08:27.995036 [INFO   ] [AUTO] Sending bid: 29 Price:114500 Volume:100
2023-03-13 22:08:27.996124 [INFO   ] [AUTO] Something happened to order: 28
2023-03-13 22:08:27.996174 [INFO   ] [AUTO] Something happened to order: 29
2023-03-13 22:08:28.251837 [INFO   ] [AUTO] BID 3: 114500
2023-03-13 22:08:28.251848 [INFO   ] [AUTO] Sending bid: 30 Price:114600 Volume:100
2023-03-13 22:08:28.252298 [INFO   ] [AUTO] Something happened to order: 29
2023-03-13 22:08:28.252334 [INFO   ] [AUTO] Something happened to order: 30
2023-03-13 22:08:28.543671 [INFO   ] [AUTO] Cancelling order: 27
2023-03-13 22:08:28.543746 [INFO   ] [AUTO] no current ask, create a new one
2023-03-13 22:08:28.543748 [INFO   ] [AUTO] ASK 1
2023-03-13 22:08:28.543748 [INFO   ] [AUTO] Max ask volume: 100
2023-03-13 22:08:28.543749 [INFO   ] [AUTO] Sending ask: 31 Price:115200 Volume:100
2023-03-13 22:08:28.543758 [INFO   ] [AUTO] BID 3: 114600
2023-03-13 22:08:28.543759 [INFO   ] [AUTO] Sending bid: 32 Price:114700 Volume:100
2023-03-13 22:08:28.545074 [INFO   ] [AUTO] Something happened to order: 27
2023-03-13 22:08:28.545098 [INFO   ] [AUTO] Something happened to order: 31
2023-03-13 22:08:28.545119 [INFO   ] [AUTO] Something happened to order: 30
2023-03-13 22:08:28.545143 [INFO   ] [AUTO] Something happened to order: 32
2023-03-13 22:08:28.715299 [INFO   ] [AUTO] ASK 3
2023-03-13 22:08:28.715303 [INFO   ] [AUTO] Max ask volume: 100
2023-03-13 22:08:28.715305 [INFO   ] [AUTO] Sending ask: 33 Price:115100 Volume:100
2023-03-13 22:08:28.715654 [INFO   ] [AUTO] Something happened to order: 31
2023-03-13 22:08:28.715695 [INFO   ] [AUTO] Something happened to order: 33
2023-03-13 22:08:28.999764 [INFO   ] [AUTO] Cancelling order: 33
2023-03-13 22:08:28.999823 [INFO   ] [AUTO] no current ask, create a new one
2023-03-13 22:08:28.999825 [INFO   ] [AUTO] ASK 1
2023-03-13 22:08:28.999826 [INFO   ] [AUTO] Max ask volume: 100
2023-03-13 22:08:28.999827 [INFO   ] [AUTO] Sending ask: 34 Price:115300 Volume:100
2023-03-13 22:08:28.999839 [INFO   ] [AUTO] BID 3: 114700
2023-03-13 22:08:28.999840 [INFO   ] [AUTO] Sending bid: 35 Price:114800 Volume:100
2023-03-13 22:08:29.000015 [INFO   ] [AUTO] Something happened to order: 33
2023-03-13 22:08:29.000045 [INFO   ] [AUTO] Something happened to order: 34
2023-03-13 22:08:29.000050 [INFO   ] [AUTO] Something happened to order: 32
2023-03-13 22:08:29.000052 [INFO   ] [AUTO] Something happened to order: 35
2023-03-13 22:08:29.231041 [INFO   ] [AUTO] Cancelling order: 34
2023-03-13 22:08:29.231115 [INFO   ] [AUTO] no current ask, create a new one
2023-03-13 22:08:29.231117 [INFO   ] [AUTO] ASK 1
2023-03-13 22:08:29.231118 [INFO   ] [AUTO] Max ask volume: 100
2023-03-13 22:08:29.231118 [INFO   ] [AUTO] Sending ask: 36 Price:115400 Volume:100
2023-03-13 22:08:29.231124 [INFO   ] [AUTO] BID 3: 114800
2023-03-13 22:08:29.231126 [INFO   ] [AUTO] Sending bid: 37 Price:114900 Volume:100
2023-03-13 22:08:29.232084 [INFO   ] [AUTO] Something happened to order: 34
2023-03-13 22:08:29.232118 [INFO   ] [AUTO] Something happened to order: 36
2023-03-13 22:08:29.232122 [INFO   ] [AUTO] Something happened to order: 35
2023-03-13 22:08:29.232165 [INFO   ] [AUTO] Something happened to order: 37
2023-03-13 22:08:29.520850 [INFO   ] [AUTO] BID 3: 114900
2023-03-13 22:08:29.520860 [INFO   ] [AUTO] Sending bid: 38 Price:115000 Volume:100
2023-03-13 22:08:29.521304 [INFO   ] [AUTO] Something happened to order: 37
2023-03-13 22:08:29.521347 [INFO   ] [AUTO] Something happened to order: 38
2023-03-13 22:08:29.992251 [INFO   ] [AUTO] Cancelling order: 36
2023-03-13 22:08:29.992322 [INFO   ] [AUTO] no current ask, create a new one
2023-03-13 22:08:29.992325 [INFO   ] [AUTO] ASK 1
2023-03-13 22:08:29.992326 [INFO   ] [AUTO] Max ask volume: 100
2023-03-13 22:08:29.992327 [INFO   ] [AUTO] Sending ask: 39 Price:115500 Volume:100
2023-03-13 22:08:29.992334 [INFO   ] [AUTO] BID 3: 115000
2023-03-13 22:08:29.992336 [INFO   ] [AUTO] Sending bid: 40 Price:115100 Volume:100
2023-03-13 22:08:29.992698 [INFO   ] [AUTO] Something happened to order: 36
2023-03-13 22:08:29.992719 [INFO   ] [AUTO] Something happened to order: 39
2023-03-13 22:08:29.992722 [INFO   ] [AUTO] Something happened to order: 38
2023-03-13 22:08:29.992791 [INFO   ] [AUTO] Something happened to order: 40
2023-03-13 22:08:30.219142 [INFO   ] [AUTO] Cancelling order: 40
2023-03-13 22:08:30.219209 [INFO   ] [AUTO] ASK 3
2023-03-13 22:08:30.219211 [INFO   ] [AUTO] Max ask volume: 100
2023-03-13 22:08:30.219212 [INFO   ] [AUTO] Sending ask: 41 Price:115300 Volume:100
2023-03-13 22:08:30.219215 [INFO   ] [AUTO] BID 1: 115100
2023-03-13 22:08:30.219216 [INFO   ] [AUTO] Sending bid: 42 Price:115000 Volume:100
2023-03-13 22:08:30.219604 [INFO   ] [AUTO] Something happened to order: 40
2023-03-13 22:08:30.219632 [INFO   ] [AUTO] Something happened to order: 39
2023-03-13 22:08:30.219663 [INFO   ] [AUTO] Something happened to order: 41
2023-03-13 22:08:30.219704 [INFO   ] [AUTO] Something happened to order: 42
2023-03-13 22:08:30.963543 [INFO   ] [AUTO] Cancelling order: 41
2023-03-13 22:08:30.963607 [INFO   ] [AUTO] no current ask, create a new one
2023-03-13 22:08:30.963610 [INFO   ] [AUTO] ASK 1
2023-03-13 22:08:30.963610 [INFO   ] [AUTO] Max ask volume: 100
2023-03-13 22:08:30.963612 [INFO   ] [AUTO] Sending ask: 43 Price:115400 Volume:100
2023-03-13 22:08:30.964091 [INFO   ] [AUTO] Something happened to order: 41
2023-03-13 22:08:30.964142 [INFO   ] [AUTO] Something happened to order: 43
2023-03-13 22:08:31.280640 [INFO   ] [AUTO] BID 3: 115000
2023-03-13 22:08:31.280649 [INFO   ] [AUTO] Sending bid: 44 Price:115100 Volume:100
2023-03-13 22:08:31.281122 [INFO   ] [AUTO] Something happened to order: 42
2023-03-13 22:08:31.281160 [INFO   ] [AUTO] Something happened to order: 44
2023-03-13 22:08:31.485839 [INFO   ] [AUTO] Cancelling order: 43
2023-03-13 22:08:31.485905 [INFO   ] [AUTO] no current ask, create a new one
2023-03-13 22:08:31.485907 [INFO   ] [AUTO] ASK 1
2023-03-13 22:08:31.485908 [INFO   ] [AUTO] Max ask volume: 100
2023-03-13 22:08:31.485909 [INFO   ] [AUTO] Sending ask: 45 Price:115600 Volume:100
2023-03-13 22:08:31.485917 [INFO   ] [AUTO] BID 3: 115100
2023-03-13 22:08:31.485918 [INFO   ] [AUTO] Sending bid: 46 Price:115200 Volume:100
2023-03-13 22:08:31.486783 [INFO   ] [AUTO] Something happened to order: 43
2023-03-13 22:08:31.486807 [INFO   ] [AUTO] Something happened to order: 45
2023-03-13 22:08:31.486835 [INFO   ] [AUTO] Something happened to order: 44
2023-03-13 22:08:31.486854 [INFO   ] [AUTO] Something happened to order: 46
2023-03-13 22:08:31.795373 [INFO   ] [AUTO] Cancelling order: 46
2023-03-13 22:08:31.795436 [INFO   ] [AUTO] ASK 3
2023-03-13 22:08:31.795438 [INFO   ] [AUTO] Max ask volume: 100
2023-03-13 22:08:31.795440 [INFO   ] [AUTO] Sending ask: 47 Price:115500 Volume:100
2023-03-13 22:08:31.795443 [INFO   ] [AUTO] BID 1: 115200
2023-03-13 22:08:31.795444 [INFO   ] [AUTO] Sending bid: 48 Price:115000 Volume:100
2023-03-13 22:08:31.795924 [INFO   ] [AUTO] Something happened to order: 46
2023-03-13 22:08:31.795928 [INFO   ] [AUTO] Something happened to order: 45
2023-03-13 22:08:31.795978 [INFO   ] [AUTO] Something happened to order: 47
2023-03-13 22:08:31.796008 [INFO   ] [AUTO] Something happened to order: 48
2023-03-13 22:08:32.041605 [INFO   ] [AUTO] ASK 3
2023-03-13 22:08:32.041610 [INFO   ] [AUTO] Max ask volume: 100
2023-03-13 22:08:32.041612 [INFO   ] [AUTO] Sending ask: 49 Price:115400 Volume:100
2023-03-13 22:08:32.042174 [INFO   ] [AUTO] Something happened to order: 47
2023-03-13 22:08:32.042195 [INFO   ] [AUTO] Something happened to order: 49
2023-03-13 22:08:32.257977 [INFO   ] [AUTO] Cancelling order: 48
2023-03-13 22:08:32.258052 [INFO   ] [AUTO] ASK 3
2023-03-13 22:08:32.258055 [INFO   ] [AUTO] Max ask volume: 100
2023-03-13 22:08:32.258056 [INFO   ] [AUTO] Sending ask: 50 Price:115300 Volume:100
2023-03-13 22:08:32.258059 [INFO   ] [AUTO] BID 1: 115000
2023-03-13 22:08:32.258060 [INFO   ] [AUTO] Sending bid: 51 Price:114900 Volume:100
2023-03-13 22:08:32.258261 [INFO   ] [AUTO] Something happened to order: 48
2023-03-13 22:08:32.258363 [INFO   ] [AUTO] Something happened to order: 49
2023-03-13 22:08:32.258614 [INFO   ] [AUTO] Something happened to order: 50
2023-03-13 22:08:32.258657 [INFO   ] [AUTO] Something happened to order: 51
2023-03-13 22:08:32.502445 [INFO   ] [AUTO] Cancelling order: 51
2023-03-13 22:08:32.502518 [INFO   ] [AUTO] ASK 3
2023-03-13 22:08:32.502521 [INFO   ] [AUTO] Max ask volume: 100
2023-03-13 22:08:32.502521 [INFO   ] [AUTO] Sending ask: 52 Price:115200 Volume:100
2023-03-13 22:08:32.502524 [INFO   ] [AUTO] BID 1: 114900
2023-03-13 22:08:32.502525 [INFO   ] [AUTO] Sending bid: 53 Price:114700 Volume:100
2023-03-13 22:08:32.503304 [INFO   ] [AUTO] Something happened to order: 51
2023-03-13 22:08:32.503326 [INFO   ] [AUTO] Something happened to order: 50
2023-03-13 22:08:32.503363 [INFO   ] [AUTO] Something happened to order: 52
2023-03-13 22:08:32.503388 [INFO   ] [AUTO] Something happened to order: 53
2023-03-13 22:08:32.713085 [INFO   ] [AUTO] Cancelling order: 52
2023-03-13 22:08:32.713143 [INFO   ] [AUTO] no current ask, create a new one
2023-03-13 22:08:32.713145 [INFO   ] [AUTO] ASK 1
2023-03-13 22:08:32.713145 [INFO   ] [AUTO] Max ask volume: 100
2023-03-13 22:08:32.713146 [INFO   ] [AUTO] Sending ask: 54 Price:115300 Volume:100
2023-03-13 22:08:32.713153 [INFO   ] [AUTO] BID 3: 114700
2023-03-13 22:08:32.713154 [INFO   ] [AUTO] Sending bid: 55 Price:114800 Volume:100
2023-03-13 22:08:32.713713 [INFO   ] [AUTO] Something happened to order: 52
2023-03-13 22:08:32.713741 [INFO   ] [AUTO] Something happened to order: 54
2023-03-13 22:08:32.713745 [INFO   ] [AUTO] Something happened to order: 53
2023-03-13 22:08:32.713765 [INFO   ] [AUTO] Something happened to order: 55
2023-03-13 22:08:32.980036 [INFO   ] [AUTO] Cancelling order: 54
2023-03-13 22:08:32.980126 [INFO   ] [AUTO] no current ask, create a new one
2023-03-13 22:08:32.980128 [INFO   ] [AUTO] ASK 1
2023-03-13 22:08:32.980129 [INFO   ] [AUTO] Max ask volume: 100
2023-03-13 22:08:32.980130 [INFO   ] [AUTO] Sending ask: 56 Price:115400 Volume:100
2023-03-13 22:08:32.980137 [INFO   ] [AUTO] BID 3: 114800
2023-03-13 22:08:32.980138 [INFO   ] [AUTO] Sending bid: 57 Price:114900 Volume:100
2023-03-13 22:08:32.980712 [INFO   ] [AUTO] Something happened to order: 54
2023-03-13 22:08:32.980752 [INFO   ] [AUTO] Something happened to order: 56
2023-03-13 22:08:32.980755 [INFO   ] [AUTO] Something happened to order: 55
2023-03-13 22:08:32.980778 [INFO   ] [AUTO] Something happened to order: 57
2023-03-13 22:08:33.454780 [INFO   ] [AUTO] ASK 3
2023-03-13 22:08:33.454784 [INFO   ] [AUTO] Max ask volume: 100
2023-03-13 22:08:33.454786 [INFO   ] [AUTO] Sending ask: 58 Price:115300 Volume:100
2023-03-13 22:08:33.455224 [INFO   ] [AUTO] Something happened to order: 56
2023-03-13 22:08:33.455246 [INFO   ] [AUTO] Something happened to order: 58
2023-03-13 22:08:34.254530 [INFO   ] [AUTO] Cancelling order: 58
2023-03-13 22:08:34.254605 [INFO   ] [AUTO] no current ask, create a new one
2023-03-13 22:08:34.254608 [INFO   ] [AUTO] ASK 1
2023-03-13 22:08:34.254609 [INFO   ] [AUTO] Max ask volume: 100
2023-03-13 22:08:34.254610 [INFO   ] [AUTO] Sending ask: 59 Price:115400 Volume:100
2023-03-13 22:08:34.254619 [INFO   ] [AUTO] BID 3: 114900
2023-03-13 22:08:34.254620 [INFO   ] [AUTO] Sending bid: 60 Price:115000 Volume:100
2023-03-13 22:08:34.254988 [INFO   ] [AUTO] Something happened to order: 58
2023-03-13 22:08:34.255015 [INFO   ] [AUTO] Something happened to order: 59
2023-03-13 22:08:34.255037 [INFO   ] [AUTO] Something happened to order: 57
2023-03-13 22:08:34.255082 [INFO   ] [AUTO] Something happened to order: 60
2023-03-13 22:08:34.479905 [INFO   ] [AUTO] Cancelling order: 60
2023-03-13 22:08:34.479981 [INFO   ] [AUTO] ASK 3
2023-03-13 22:08:34.479983 [INFO   ] [AUTO] Max ask volume: 100
2023-03-13 22:08:34.479984 [INFO   ] [AUTO] Sending ask: 61 Price:115300 Volume:100
2023-03-13 22:08:34.479987 [INFO   ] [AUTO] BID 1: 115000
2023-03-13 22:08:34.479988 [INFO   ] [AUTO] Sending bid: 62 Price:114800 Volume:100
2023-03-13 22:08:34.480403 [INFO   ] [AUTO] Something happened to order: 60
2023-03-13 22:08:34.480409 [INFO   ] [AUTO] Something happened to order: 59
2023-03-13 22:08:34.480437 [INFO   ] [AUTO] Something happened to order: 61
2023-03-13 22:08:34.480460 [INFO   ] [AUTO] Something happened to order: 62
2023-03-13 22:08:34.794295 [INFO   ] [AUTO] BID 3: 114800
2023-03-13 22:08:34.794309 [INFO   ] [AUTO] Sending bid: 63 Price:114900 Volume:100
2023-03-13 22:08:34.794639 [INFO   ] [AUTO] Something happened to order: 62
2023-03-13 22:08:34.794671 [INFO   ] [AUTO] Something happened to order: 63
2023-03-13 22:08:35.014896 [INFO   ] [AUTO] Cancelling order: 63
2023-03-13 22:08:35.014964 [INFO   ] [AUTO] ASK 3
2023-03-13 22:08:35.014966 [INFO   ] [AUTO] Max ask volume: 100
2023-03-13 22:08:35.014967 [INFO   ] [AUTO] Sending ask: 64 Price:115200 Volume:100
2023-03-13 22:08:35.014971 [INFO   ] [AUTO] BID 1: 114900
2023-03-13 22:08:35.014972 [INFO   ] [AUTO] Sending bid: 65 Price:114800 Volume:100
2023-03-13 22:08:35.015527 [INFO   ] [AUTO] Something happened to order: 63
2023-03-13 22:08:35.015560 [INFO   ] [AUTO] Something happened to order: 61
2023-03-13 22:08:35.015595 [INFO   ] [AUTO] Something happened to order: 64
2023-03-13 22:08:35.015629 [INFO   ] [AUTO] Something happened to order: 65
2023-03-13 22:08:35.294190 [INFO   ] [AUTO] BID 3: 114800
2023-03-13 22:08:35.294202 [INFO   ] [AUTO] Sending bid: 66 Price:114900 Volume:100
2023-03-13 22:08:35.294502 [INFO   ] [AUTO] Something happened to order: 65
2023-03-13 22:08:35.294537 [INFO   ] [AUTO] Something happened to order: 66
2023-03-13 22:08:35.784037 [INFO   ] [AUTO] Cancelling order: 64
2023-03-13 22:08:35.784125 [INFO   ] [AUTO] no current ask, create a new one
2023-03-13 22:08:35.784127 [INFO   ] [AUTO] ASK 1
2023-03-13 22:08:35.784128 [INFO   ] [AUTO] Max ask volume: 100
2023-03-13 22:08:35.784131 [INFO   ] [AUTO] Sending ask: 67 Price:115400 Volume:100
