2023-03-17 00:25:17.416713 [INFO   ] [APP] application started
2023-03-17 00:25:21.802221 [INFO   ] [AUTO] Order status update: 8
2023-03-17 00:25:22.557168 [INFO   ] [AUTO] Cancelling: 7 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-17 00:25:22.557408 [INFO   ] [AUTO] Order status update: 7
2023-03-17 00:25:22.863026 [INFO   ] [AUTO] Cancelling: 0 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-17 00:25:22.863085 [INFO   ] [AUTO] Sending ask: 9 Price: 147400 Volume:50
2023-03-17 00:25:22.863089 [INFO   ] [AUTO] ASK 3
2023-03-17 00:25:22.863093 [INFO   ] [AUTO] Sending bid: 10 Price: 146400 Volume:50
2023-03-17 00:25:22.863094 [INFO   ] [AUTO] BID 1
2023-03-17 00:25:22.863457 [INFO   ] [AUTO] Order status update: 8
2023-03-17 00:25:22.863498 [INFO   ] [AUTO] Order status update: 9
2023-03-17 00:25:22.863518 [INFO   ] [AUTO] Order status update: 10
2023-03-17 00:25:23.095897 [INFO   ] [AUTO] Cancelling: 10 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-17 00:25:23.096053 [INFO   ] [AUTO] Order status update: 10
2023-03-17 00:25:23.351231 [INFO   ] [AUTO] Cancelling: 0 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-17 00:25:23.351269 [INFO   ] [AUTO] Sending bid: 11 Price: 146300 Volume:50
2023-03-17 00:25:23.351273 [INFO   ] [AUTO] BID 1
2023-03-17 00:25:23.351464 [INFO   ] [AUTO] Order status update: 11
2023-03-17 00:25:23.594142 [INFO   ] [AUTO] Sending bid: 12 Price: 146400 Volume:50
2023-03-17 00:25:23.594151 [INFO   ] [AUTO] BID 3: 146300
2023-03-17 00:25:23.594272 [INFO   ] [AUTO] Order status update: 11
2023-03-17 00:25:23.594313 [INFO   ] [AUTO] Order status update: 12
2023-03-17 00:25:23.742659 [INFO   ] [AUTO] order 9 filled for 42 lots at $147400 cents
2023-03-17 00:25:23.742691 [INFO   ] [AUTO] Order status update: 9
2023-03-17 00:25:23.742811 [INFO   ] [AUTO] hedge order 13 filled for 42 lots at $147000 average price in cents
2023-03-17 00:25:25.087268 [INFO   ] [AUTO] Cancelling: 12 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-17 00:25:25.087312 [INFO   ] [AUTO] Sending ask: 14 Price: 147200 Volume:29
2023-03-17 00:25:25.087315 [INFO   ] [AUTO] ASK 3
2023-03-17 00:25:25.087958 [INFO   ] [AUTO] Order status update: 12
2023-03-17 00:25:25.087979 [INFO   ] [AUTO] Order status update: 9
2023-03-17 00:25:25.087999 [INFO   ] [AUTO] Order status update: 14
2023-03-17 00:25:25.307785 [INFO   ] [AUTO] Cancelling: 14 We have an ask and there is future ask and our ask is below the futures ask (bad) -> cancel our ask
2023-03-17 00:25:25.307790 [INFO   ] [AUTO] Cancelling: 0 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-17 00:25:25.307844 [INFO   ] [AUTO] Sending bid: 15 Price: 146200 Volume:71
2023-03-17 00:25:25.307848 [INFO   ] [AUTO] BID 1
2023-03-17 00:25:25.308483 [INFO   ] [AUTO] Order status update: 14
2023-03-17 00:25:25.308520 [INFO   ] [AUTO] Order status update: 15
2023-03-17 00:25:25.620136 [INFO   ] [AUTO] Cancelling: 0 We have an ask and there is future ask and our ask is below the futures ask (bad) -> cancel our ask
2023-03-17 00:25:25.620186 [INFO   ] [AUTO] Sending ask: 16 Price: 147400 Volume:29
2023-03-17 00:25:25.620189 [INFO   ] [AUTO] ASK 1
2023-03-17 00:25:25.620192 [INFO   ] [AUTO] Sending bid: 17 Price: 146300 Volume:71
2023-03-17 00:25:25.620193 [INFO   ] [AUTO] BID 3: 146200
2023-03-17 00:25:25.620575 [INFO   ] [AUTO] Order status update: 16
2023-03-17 00:25:25.620599 [INFO   ] [AUTO] Order status update: 15
2023-03-17 00:25:25.620622 [INFO   ] [AUTO] Order status update: 17
2023-03-17 00:25:25.864767 [INFO   ] [AUTO] Cancelling: 16 We have an ask and there is future ask and our ask is below the futures ask (bad) -> cancel our ask
2023-03-17 00:25:25.864805 [INFO   ] [AUTO] Sending bid: 18 Price: 146400 Volume:71
2023-03-17 00:25:25.864809 [INFO   ] [AUTO] BID 3: 146300
2023-03-17 00:25:25.864889 [INFO   ] [AUTO] Order status update: 16
2023-03-17 00:25:25.865132 [INFO   ] [AUTO] Order status update: 17
2023-03-17 00:25:25.865181 [INFO   ] [AUTO] Order status update: 18
2023-03-17 00:25:26.106143 [INFO   ] [AUTO] Sending ask: 19 Price: 147400 Volume:29
2023-03-17 00:25:26.106148 [INFO   ] [AUTO] ASK 1
2023-03-17 00:25:26.106564 [INFO   ] [AUTO] Order status update: 19
2023-03-17 00:25:26.572166 [INFO   ] [AUTO] Cancelling: 18 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-17 00:25:26.572214 [INFO   ] [AUTO] Sending ask: 20 Price: 147200 Volume:29
2023-03-17 00:25:26.572219 [INFO   ] [AUTO] ASK 3
2023-03-17 00:25:26.573488 [INFO   ] [AUTO] Order status update: 18
2023-03-17 00:25:26.573507 [INFO   ] [AUTO] Order status update: 19
2023-03-17 00:25:26.573560 [INFO   ] [AUTO] Order status update: 20
2023-03-17 00:25:26.816946 [INFO   ] [AUTO] Cancelling: 0 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-17 00:25:26.816984 [INFO   ] [AUTO] Sending ask: 21 Price: 147100 Volume:29
2023-03-17 00:25:26.816989 [INFO   ] [AUTO] ASK 3
2023-03-17 00:25:26.816994 [INFO   ] [AUTO] Sending bid: 22 Price: 146200 Volume:71
2023-03-17 00:25:26.816995 [INFO   ] [AUTO] BID 1
2023-03-17 00:25:26.817422 [INFO   ] [AUTO] Order status update: 20
2023-03-17 00:25:26.817445 [INFO   ] [AUTO] Order status update: 21
2023-03-17 00:25:26.817469 [INFO   ] [AUTO] Order status update: 22
2023-03-17 00:25:26.943191 [INFO   ] [AUTO] order 21 filled for 29 lots at $147100 cents
2023-03-17 00:25:26.943218 [INFO   ] [AUTO] Order status update: 21
2023-03-17 00:25:26.943332 [INFO   ] [AUTO] hedge order 23 filled for 29 lots at $146700 average price in cents
2023-03-17 00:25:27.068541 [INFO   ] [AUTO] Cancelling: 0 We have an ask and there is future ask and our ask is below the futures ask (bad) -> cancel our ask
2023-03-17 00:25:27.068591 [INFO   ] [AUTO] Sending ask: 24 Price: 147300 Volume:14
2023-03-17 00:25:27.068595 [INFO   ] [AUTO] ASK 1
2023-03-17 00:25:27.068598 [INFO   ] [AUTO] Sending bid: 25 Price: 146300 Volume:85
2023-03-17 00:25:27.068599 [INFO   ] [AUTO] BID 3: 147000
2023-03-17 00:25:27.068985 [INFO   ] [AUTO] Order status update: 24
2023-03-17 00:25:27.069385 [INFO   ] [AUTO] Order status update: 22
2023-03-17 00:25:27.069408 [INFO   ] [AUTO] Order status update: 25
2023-03-17 00:25:27.383758 [INFO   ] [AUTO] Cancelling: 24 We have an ask and there is future ask and our ask is below the futures ask (bad) -> cancel our ask
2023-03-17 00:25:27.383807 [INFO   ] [AUTO] Sending bid: 26 Price: 146500 Volume:85
2023-03-17 00:25:27.383810 [INFO   ] [AUTO] BID 3: 147000
2023-03-17 00:25:27.384918 [INFO   ] [AUTO] Order status update: 24
2023-03-17 00:25:27.385004 [INFO   ] [AUTO] Order status update: 25
2023-03-17 00:25:27.385516 [INFO   ] [AUTO] Order status update: 26
2023-03-17 00:25:27.585458 [INFO   ] [AUTO] Cancelling: 0 We have an ask and there is future ask and our ask is below the futures ask (bad) -> cancel our ask
2023-03-17 00:25:27.585464 [INFO   ] [AUTO] Cancelling: 26 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-17 00:25:27.585532 [INFO   ] [AUTO] Sending ask: 27 Price: 147400 Volume:14
2023-03-17 00:25:27.585535 [INFO   ] [AUTO] ASK 1
2023-03-17 00:25:27.586084 [INFO   ] [AUTO] Order status update: 26
2023-03-17 00:25:27.586114 [INFO   ] [AUTO] Order status update: 27
2023-03-17 00:25:27.855632 [INFO   ] [AUTO] Cancelling: 27 We have an ask and there is future ask and our ask is below the futures ask (bad) -> cancel our ask
2023-03-17 00:25:27.855641 [INFO   ] [AUTO] Cancelling: 0 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-17 00:25:27.855698 [INFO   ] [AUTO] Sending bid: 28 Price: 146400 Volume:85
2023-03-17 00:25:27.855702 [INFO   ] [AUTO] BID 1
2023-03-17 00:25:27.855839 [INFO   ] [AUTO] Order status update: 27
2023-03-17 00:25:27.856006 [INFO   ] [AUTO] Order status update: 28
2023-03-17 00:25:28.095196 [INFO   ] [AUTO] Sending ask: 29 Price: 147400 Volume:14
2023-03-17 00:25:28.095204 [INFO   ] [AUTO] ASK 1
2023-03-17 00:25:28.095456 [INFO   ] [AUTO] Order status update: 29
2023-03-17 00:25:29.093162 [INFO   ] [AUTO] Cancelling: 28 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-17 00:25:29.093208 [INFO   ] [AUTO] Sending ask: 30 Price: 147300 Volume:14
2023-03-17 00:25:29.093212 [INFO   ] [AUTO] ASK 3
2023-03-17 00:25:29.093711 [INFO   ] [AUTO] Order status update: 28
2023-03-17 00:25:29.093732 [INFO   ] [AUTO] Order status update: 29
2023-03-17 00:25:29.093752 [INFO   ] [AUTO] Order status update: 30
2023-03-17 00:25:29.322691 [INFO   ] [AUTO] Cancelling: 0 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-17 00:25:29.322744 [INFO   ] [AUTO] Sending bid: 31 Price: 146300 Volume:85
2023-03-17 00:25:29.322747 [INFO   ] [AUTO] BID 1
2023-03-17 00:25:29.322942 [INFO   ] [AUTO] Order status update: 31
2023-03-17 00:25:29.828018 [INFO   ] [AUTO] Cancelling: 31 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-17 00:25:29.828056 [INFO   ] [AUTO] Sending ask: 32 Price: 147200 Volume:14
2023-03-17 00:25:29.828059 [INFO   ] [AUTO] ASK 3
2023-03-17 00:25:29.830588 [INFO   ] [AUTO] Order status update: 31
2023-03-17 00:25:29.830614 [INFO   ] [AUTO] Order status update: 30
2023-03-17 00:25:29.830651 [INFO   ] [AUTO] Order status update: 32
2023-03-17 00:25:30.112706 [INFO   ] [AUTO] Cancelling: 0 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-17 00:25:30.112758 [INFO   ] [AUTO] Sending ask: 33 Price: 147100 Volume:14
2023-03-17 00:25:30.112761 [INFO   ] [AUTO] ASK 3
2023-03-17 00:25:30.112763 [INFO   ] [AUTO] Sending bid: 34 Price: 146100 Volume:85
2023-03-17 00:25:30.112764 [INFO   ] [AUTO] BID 1
2023-03-17 00:25:30.113123 [INFO   ] [AUTO] Order status update: 32
2023-03-17 00:25:30.113168 [INFO   ] [AUTO] Order status update: 33
2023-03-17 00:25:30.113197 [INFO   ] [AUTO] Order status update: 34
2023-03-17 00:25:30.365321 [INFO   ] [AUTO] Cancelling: 33 We have an ask and there is future ask and our ask is below the futures ask (bad) -> cancel our ask
2023-03-17 00:25:30.365370 [INFO   ] [AUTO] Sending bid: 35 Price: 146200 Volume:85
2023-03-17 00:25:30.365373 [INFO   ] [AUTO] BID 3: 146200
2023-03-17 00:25:30.365796 [INFO   ] [AUTO] Order status update: 33
2023-03-17 00:25:30.365838 [INFO   ] [AUTO] Order status update: 34
2023-03-17 00:25:30.365848 [INFO   ] [AUTO] Order status update: 35
2023-03-17 00:25:30.602973 [INFO   ] [AUTO] Cancelling: 0 We have an ask and there is future ask and our ask is below the futures ask (bad) -> cancel our ask
2023-03-17 00:25:30.603042 [INFO   ] [AUTO] Sending ask: 36 Price: 147300 Volume:14
2023-03-17 00:25:30.603045 [INFO   ] [AUTO] ASK 1
2023-03-17 00:25:30.603100 [INFO   ] [AUTO] Sending bid: 37 Price: 146300 Volume:85
2023-03-17 00:25:30.603103 [INFO   ] [AUTO] BID 3: 146300
2023-03-17 00:25:30.603234 [INFO   ] [AUTO] Order status update: 36
2023-03-17 00:25:30.603663 [INFO   ] [AUTO] Order status update: 35
2023-03-17 00:25:30.603684 [INFO   ] [AUTO] Order status update: 37
2023-03-17 00:25:30.833461 [INFO   ] [AUTO] Sending bid: 38 Price: 146400 Volume:85
2023-03-17 00:25:30.833469 [INFO   ] [AUTO] BID 3: 146400
2023-03-17 00:25:30.834735 [INFO   ] [AUTO] Order status update: 37
2023-03-17 00:25:30.834773 [INFO   ] [AUTO] Order status update: 38
2023-03-17 00:25:31.083350 [INFO   ] [AUTO] Cancelling: 36 We have an ask and there is future ask and our ask is below the futures ask (bad) -> cancel our ask
2023-03-17 00:25:31.083397 [INFO   ] [AUTO] Sending bid: 39 Price: 146600 Volume:85
2023-03-17 00:25:31.083400 [INFO   ] [AUTO] BID 3: 146500
2023-03-17 00:25:31.083851 [INFO   ] [AUTO] Order status update: 36
2023-03-17 00:25:31.083871 [INFO   ] [AUTO] Order status update: 38
2023-03-17 00:25:31.083893 [INFO   ] [AUTO] Order status update: 39
2023-03-17 00:25:31.378966 [INFO   ] [AUTO] Cancelling: 0 We have an ask and there is future ask and our ask is below the futures ask (bad) -> cancel our ask
2023-03-17 00:25:31.379003 [INFO   ] [AUTO] Sending ask: 40 Price: 147600 Volume:14
2023-03-17 00:25:31.379006 [INFO   ] [AUTO] ASK 1
2023-03-17 00:25:31.380520 [INFO   ] [AUTO] Order status update: 40
2023-03-17 00:25:31.795100 [INFO   ] [AUTO] Sending bid: 41 Price: 146700 Volume:85
2023-03-17 00:25:31.795108 [INFO   ] [AUTO] BID 3: 146700
2023-03-17 00:25:31.795309 [INFO   ] [AUTO] Order status update: 39
2023-03-17 00:25:31.795375 [INFO   ] [AUTO] Order status update: 41
2023-03-17 00:25:32.136860 [INFO   ] [AUTO] Cancelling: 41 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-17 00:25:32.136905 [INFO   ] [AUTO] Sending ask: 42 Price: 147500 Volume:14
2023-03-17 00:25:32.136908 [INFO   ] [AUTO] ASK 3
2023-03-17 00:25:32.137720 [INFO   ] [AUTO] Order status update: 41
2023-03-17 00:25:32.137752 [INFO   ] [AUTO] Order status update: 40
2023-03-17 00:25:32.137814 [INFO   ] [AUTO] Order status update: 42
2023-03-17 00:25:32.295825 [INFO   ] [AUTO] Cancelling: 0 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-17 00:25:32.295887 [INFO   ] [AUTO] Sending bid: 43 Price: 146500 Volume:85
2023-03-17 00:25:32.295890 [INFO   ] [AUTO] BID 1
2023-03-17 00:25:32.296082 [INFO   ] [AUTO] Order status update: 43
2023-03-17 00:25:32.562224 [INFO   ] [AUTO] Cancelling: 43 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-17 00:25:32.563622 [INFO   ] [AUTO] Order status update: 43
2023-03-17 00:25:32.880409 [INFO   ] [AUTO] Sending bid: 44 Price: 146500 Volume:85
2023-03-17 00:25:32.880414 [INFO   ] [AUTO] BID 1
2023-03-17 00:25:32.880639 [INFO   ] [AUTO] Order status update: 44
2023-03-17 00:25:34.133284 [INFO   ] [AUTO] Cancelling: 44 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-17 00:25:34.133344 [INFO   ] [AUTO] Sending ask: 45 Price: 147400 Volume:14
2023-03-17 00:25:34.133349 [INFO   ] [AUTO] ASK 3
2023-03-17 00:25:34.133890 [INFO   ] [AUTO] Order status update: 44
2023-03-17 00:25:34.133909 [INFO   ] [AUTO] Order status update: 42
2023-03-17 00:25:34.133930 [INFO   ] [AUTO] Order status update: 45
2023-03-17 00:25:34.369753 [INFO   ] [AUTO] Cancelling: 45 We have an ask and there is future ask and our ask is below the futures ask (bad) -> cancel our ask
2023-03-17 00:25:34.369804 [INFO   ] [AUTO] Sending bid: 46 Price: 146500 Volume:85
2023-03-17 00:25:34.369808 [INFO   ] [AUTO] BID 1
2023-03-17 00:25:34.369885 [INFO   ] [AUTO] Order status update: 45
2023-03-17 00:25:34.369977 [INFO   ] [AUTO] Order status update: 46
2023-03-17 00:25:34.609735 [INFO   ] [AUTO] Cancelling: 0 We have an ask and there is future ask and our ask is below the futures ask (bad) -> cancel our ask
2023-03-17 00:25:34.609776 [INFO   ] [AUTO] Sending ask: 47 Price: 147600 Volume:14
2023-03-17 00:25:34.609779 [INFO   ] [AUTO] ASK 1
2023-03-17 00:25:34.609781 [INFO   ] [AUTO] Sending bid: 48 Price: 146600 Volume:85
2023-03-17 00:25:34.609782 [INFO   ] [AUTO] BID 3: 146600
2023-03-17 00:25:34.610263 [INFO   ] [AUTO] Order status update: 47
2023-03-17 00:25:34.610290 [INFO   ] [AUTO] Order status update: 46
2023-03-17 00:25:34.610294 [INFO   ] [AUTO] Order status update: 48
2023-03-17 00:25:34.856283 [INFO   ] [AUTO] Cancelling: 48 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-17 00:25:34.856327 [INFO   ] [AUTO] Sending ask: 49 Price: 147500 Volume:14
2023-03-17 00:25:34.856332 [INFO   ] [AUTO] ASK 3
2023-03-17 00:25:34.856438 [INFO   ] [AUTO] Order status update: 48
2023-03-17 00:25:34.856441 [INFO   ] [AUTO] Order status update: 47
2023-03-17 00:25:34.856909 [INFO   ] [AUTO] Order status update: 49
2023-03-17 00:25:35.124570 [INFO   ] [AUTO] Cancelling: 0 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-17 00:25:35.124612 [INFO   ] [AUTO] Sending bid: 50 Price: 146500 Volume:85
2023-03-17 00:25:35.124615 [INFO   ] [AUTO] BID 1
2023-03-17 00:25:35.124870 [INFO   ] [AUTO] Order status update: 50
2023-03-17 00:25:35.561990 [INFO   ] [AUTO] Sending ask: 51 Price: 147400 Volume:14
2023-03-17 00:25:35.561996 [INFO   ] [AUTO] ASK 3
2023-03-17 00:25:35.562329 [INFO   ] [AUTO] Order status update: 49
2023-03-17 00:25:35.562387 [INFO   ] [AUTO] Order status update: 51
2023-03-17 00:25:35.838622 [INFO   ] [AUTO] Cancelling: 50 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-17 00:25:35.838657 [INFO   ] [AUTO] Sending ask: 52 Price: 147300 Volume:14
2023-03-17 00:25:35.838660 [INFO   ] [AUTO] ASK 3
2023-03-17 00:25:35.838964 [INFO   ] [AUTO] Order status update: 50
2023-03-17 00:25:35.838988 [INFO   ] [AUTO] Order status update: 51
2023-03-17 00:25:35.838991 [INFO   ] [AUTO] Order status update: 52
2023-03-17 00:25:36.131765 [INFO   ] [AUTO] Cancelling: 0 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-17 00:25:36.131805 [INFO   ] [AUTO] Sending bid: 53 Price: 146400 Volume:85
2023-03-17 00:25:36.131807 [INFO   ] [AUTO] BID 1
2023-03-17 00:25:36.133204 [INFO   ] [AUTO] Order status update: 53
2023-03-17 00:25:36.294022 [INFO   ] [AUTO] Cancelling: 52 We have an ask and there is future ask and our ask is below the futures ask (bad) -> cancel our ask
2023-03-17 00:25:36.294062 [INFO   ] [AUTO] Sending bid: 54 Price: 146500 Volume:85
2023-03-17 00:25:36.294065 [INFO   ] [AUTO] BID 3: 146600
2023-03-17 00:25:36.296927 [INFO   ] [AUTO] Order status update: 52
2023-03-17 00:25:36.296950 [INFO   ] [AUTO] Order status update: 53
2023-03-17 00:25:36.296971 [INFO   ] [AUTO] Order status update: 54
2023-03-17 00:25:36.563635 [INFO   ] [AUTO] Cancelling: 54 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-17 00:25:36.563672 [INFO   ] [AUTO] Sending ask: 55 Price: 147300 Volume:14
2023-03-17 00:25:36.563675 [INFO   ] [AUTO] ASK 1
2023-03-17 00:25:36.564192 [INFO   ] [AUTO] Order status update: 54
2023-03-17 00:25:36.564240 [INFO   ] [AUTO] Order status update: 55
2023-03-17 00:25:36.826751 [INFO   ] [AUTO] Cancelling: 55 We have an ask and there is future ask and our ask is below the futures ask (bad) -> cancel our ask
2023-03-17 00:25:36.826758 [INFO   ] [AUTO] Cancelling: 0 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-17 00:25:36.826795 [INFO   ] [AUTO] Sending bid: 56 Price: 146400 Volume:85
2023-03-17 00:25:36.826798 [INFO   ] [AUTO] BID 1
2023-03-17 00:25:36.827088 [INFO   ] [AUTO] Order status update: 55
2023-03-17 00:25:36.827141 [INFO   ] [AUTO] Order status update: 56
2023-03-17 00:25:37.122018 [INFO   ] [AUTO] Cancelling: 0 We have an ask and there is future ask and our ask is below the futures ask (bad) -> cancel our ask
2023-03-17 00:25:37.122062 [INFO   ] [AUTO] Sending ask: 57 Price: 147400 Volume:14
2023-03-17 00:25:37.122067 [INFO   ] [AUTO] ASK 1
2023-03-17 00:25:37.122331 [INFO   ] [AUTO] Order status update: 57
2023-03-17 00:25:37.862247 [INFO   ] [AUTO] Cancelling: 57 We have an ask and there is future ask and our ask is below the futures ask (bad) -> cancel our ask
2023-03-17 00:25:37.862288 [INFO   ] [AUTO] Sending bid: 58 Price: 146600 Volume:85
2023-03-17 00:25:37.862291 [INFO   ] [AUTO] BID 3: 146600
2023-03-17 00:25:37.862397 [INFO   ] [AUTO] Order status update: 57
2023-03-17 00:25:37.862433 [INFO   ] [AUTO] Order status update: 56
2023-03-17 00:25:37.862697 [INFO   ] [AUTO] Order status update: 58
2023-03-17 00:25:38.042633 [INFO   ] [AUTO] Cancelling: 0 We have an ask and there is future ask and our ask is below the futures ask (bad) -> cancel our ask
2023-03-17 00:25:38.042687 [INFO   ] [AUTO] Sending ask: 59 Price: 147600 Volume:14
2023-03-17 00:25:38.042691 [INFO   ] [AUTO] ASK 1
2023-03-17 00:25:38.042920 [INFO   ] [AUTO] Order status update: 59
2023-03-17 00:25:38.366830 [INFO   ] [AUTO] Sending ask: 60 Price: 147500 Volume:14
2023-03-17 00:25:38.366835 [INFO   ] [AUTO] ASK 3
2023-03-17 00:25:38.367286 [INFO   ] [AUTO] Order status update: 59
2023-03-17 00:25:38.367306 [INFO   ] [AUTO] Order status update: 60
2023-03-17 00:25:38.806732 [INFO   ] [AUTO] Cancelling: 60 We have an ask and there is future ask and our ask is below the futures ask (bad) -> cancel our ask
2023-03-17 00:25:38.807089 [INFO   ] [AUTO] Order status update: 60
2023-03-17 00:25:39.043396 [INFO   ] [AUTO] Cancelling: 0 We have an ask and there is future ask and our ask is below the futures ask (bad) -> cancel our ask
2023-03-17 00:25:39.043438 [INFO   ] [AUTO] Sending ask: 61 Price: 147600 Volume:14
2023-03-17 00:25:39.043441 [INFO   ] [AUTO] ASK 1
2023-03-17 00:25:39.043560 [INFO   ] [AUTO] Order status update: 61
2023-03-17 00:25:39.324906 [INFO   ] [AUTO] Cancelling: 58 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-17 00:25:39.324946 [INFO   ] [AUTO] Sending ask: 62 Price: 147500 Volume:14
2023-03-17 00:25:39.324949 [INFO   ] [AUTO] ASK 3
2023-03-17 00:25:39.326198 [INFO   ] [AUTO] Order status update: 58
2023-03-17 00:25:39.326221 [INFO   ] [AUTO] Order status update: 61
2023-03-17 00:25:39.326257 [INFO   ] [AUTO] Order status update: 62
2023-03-17 00:25:39.575337 [INFO   ] [AUTO] Cancelling: 62 We have an ask and there is future ask and our ask is below the futures ask (bad) -> cancel our ask
2023-03-17 00:25:39.575379 [INFO   ] [AUTO] Sending bid: 63 Price: 146600 Volume:85
2023-03-17 00:25:39.575382 [INFO   ] [AUTO] BID 1
2023-03-17 00:25:39.576132 [INFO   ] [AUTO] Order status update: 62
2023-03-17 00:25:39.576157 [INFO   ] [AUTO] Order status update: 63
2023-03-17 00:25:39.886267 [INFO   ] [AUTO] Cancelling: 0 We have an ask and there is future ask and our ask is below the futures ask (bad) -> cancel our ask
2023-03-17 00:25:39.886303 [INFO   ] [AUTO] Sending ask: 64 Price: 147600 Volume:14
2023-03-17 00:25:39.886306 [INFO   ] [AUTO] ASK 1
2023-03-17 00:25:39.886309 [INFO   ] [AUTO] Sending bid: 65 Price: 146700 Volume:85
2023-03-17 00:25:39.886310 [INFO   ] [AUTO] BID 3: 146700
2023-03-17 00:25:39.886680 [INFO   ] [AUTO] Order status update: 64
2023-03-17 00:25:39.886708 [INFO   ] [AUTO] Order status update: 63
