2023-03-17 00:25:16.887510 [INFO   ] [APP] application started
2023-03-17 00:25:21.044676 [INFO   ] [AUTO] Order status update: 6
2023-03-17 00:25:21.134102 [INFO   ] [AUTO] order 5 filled for 50 lots at $147400 cents
2023-03-17 00:25:21.134145 [INFO   ] [AUTO] Order status update: 5
2023-03-17 00:25:21.134332 [INFO   ] [AUTO] hedge order 7 filled for 50 lots at $147100 average price in cents
2023-03-17 00:25:21.313975 [INFO   ] [AUTO] Sending ask: 8 Price: 147400 Volume:25
2023-03-17 00:25:21.313983 [INFO   ] [AUTO] ASK 1
2023-03-17 00:25:21.313987 [INFO   ] [AUTO] Sending bid: 9 Price: 146600 Volume:75
2023-03-17 00:25:21.313988 [INFO   ] [AUTO] BID 3: 146500
2023-03-17 00:25:21.315077 [INFO   ] [AUTO] Order status update: 8
2023-03-17 00:25:21.315099 [INFO   ] [AUTO] Order status update: 6
2023-03-17 00:25:21.315135 [INFO   ] [AUTO] Order status update: 9
2023-03-17 00:25:21.570826 [INFO   ] [AUTO] Cancelling: 8 We have an ask and there is future ask and our ask is below the futures ask (bad) -> cancel our ask
2023-03-17 00:25:21.570888 [INFO   ] [AUTO] Sending bid: 10 Price: 146700 Volume:75
2023-03-17 00:25:21.570892 [INFO   ] [AUTO] BID 3: 146600
2023-03-17 00:25:21.571255 [INFO   ] [AUTO] Order status update: 8
2023-03-17 00:25:21.571259 [INFO   ] [AUTO] Order status update: 9
2023-03-17 00:25:21.571301 [INFO   ] [AUTO] Order status update: 10
2023-03-17 00:25:21.801476 [INFO   ] [AUTO] Sending ask: 11 Price: 147400 Volume:25
2023-03-17 00:25:21.801482 [INFO   ] [AUTO] ASK 1
2023-03-17 00:25:21.802192 [INFO   ] [AUTO] Order status update: 11
2023-03-17 00:25:22.557192 [INFO   ] [AUTO] Cancelling: 10 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-17 00:25:22.557485 [INFO   ] [AUTO] Order status update: 10
2023-03-17 00:25:22.863046 [INFO   ] [AUTO] Cancelling: 0 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-17 00:25:22.863098 [INFO   ] [AUTO] Sending ask: 12 Price: 147300 Volume:25
2023-03-17 00:25:22.863101 [INFO   ] [AUTO] ASK 3
2023-03-17 00:25:22.863104 [INFO   ] [AUTO] Sending bid: 13 Price: 146500 Volume:75
2023-03-17 00:25:22.863105 [INFO   ] [AUTO] BID 1
2023-03-17 00:25:22.863527 [INFO   ] [AUTO] Order status update: 11
2023-03-17 00:25:22.863552 [INFO   ] [AUTO] Order status update: 12
2023-03-17 00:25:22.863582 [INFO   ] [AUTO] Order status update: 13
2023-03-17 00:25:23.095896 [INFO   ] [AUTO] Cancelling: 13 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-17 00:25:23.096016 [INFO   ] [AUTO] Order status update: 13
2023-03-17 00:25:23.351249 [INFO   ] [AUTO] Cancelling: 0 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-17 00:25:23.351292 [INFO   ] [AUTO] Sending bid: 14 Price: 146300 Volume:75
2023-03-17 00:25:23.351295 [INFO   ] [AUTO] BID 1
2023-03-17 00:25:23.351613 [INFO   ] [AUTO] Order status update: 14
2023-03-17 00:25:23.594142 [INFO   ] [AUTO] Sending bid: 15 Price: 146400 Volume:75
2023-03-17 00:25:23.594147 [INFO   ] [AUTO] BID 3: 146300
2023-03-17 00:25:23.594356 [INFO   ] [AUTO] Order status update: 14
2023-03-17 00:25:23.594408 [INFO   ] [AUTO] Order status update: 15
2023-03-17 00:25:23.742610 [INFO   ] [AUTO] order 12 filled for 25 lots at $147300 cents
2023-03-17 00:25:23.742658 [INFO   ] [AUTO] Order status update: 12
2023-03-17 00:25:23.742778 [INFO   ] [AUTO] hedge order 16 filled for 25 lots at $147000 average price in cents
2023-03-17 00:25:23.872643 [INFO   ] [AUTO] Sending ask: 17 Price: 147300 Volume:12
2023-03-17 00:25:23.872647 [INFO   ] [AUTO] ASK 1
2023-03-17 00:25:23.872688 [INFO   ] [AUTO] Sending bid: 18 Price: 146500 Volume:87
2023-03-17 00:25:23.872690 [INFO   ] [AUTO] BID 3: 146400
2023-03-17 00:25:23.872927 [INFO   ] [AUTO] Order status update: 17
2023-03-17 00:25:23.872946 [INFO   ] [AUTO] Order status update: 15
2023-03-17 00:25:23.872980 [INFO   ] [AUTO] Order status update: 18
2023-03-17 00:25:25.087278 [INFO   ] [AUTO] Cancelling: 18 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-17 00:25:25.087319 [INFO   ] [AUTO] Sending ask: 19 Price: 147100 Volume:12
2023-03-17 00:25:25.087323 [INFO   ] [AUTO] ASK 3
2023-03-17 00:25:25.088087 [INFO   ] [AUTO] Order status update: 18
2023-03-17 00:25:25.088107 [INFO   ] [AUTO] Order status update: 17
2023-03-17 00:25:25.088127 [INFO   ] [AUTO] Order status update: 19
2023-03-17 00:25:25.307808 [INFO   ] [AUTO] Cancelling: 19 We have an ask and there is future ask and our ask is below the futures ask (bad) -> cancel our ask
2023-03-17 00:25:25.307817 [INFO   ] [AUTO] Cancelling: 0 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-17 00:25:25.307876 [INFO   ] [AUTO] Sending bid: 20 Price: 146200 Volume:87
2023-03-17 00:25:25.307879 [INFO   ] [AUTO] BID 1
2023-03-17 00:25:25.308594 [INFO   ] [AUTO] Order status update: 19
2023-03-17 00:25:25.308616 [INFO   ] [AUTO] Order status update: 20
2023-03-17 00:25:25.620113 [INFO   ] [AUTO] Cancelling: 0 We have an ask and there is future ask and our ask is below the futures ask (bad) -> cancel our ask
2023-03-17 00:25:25.620160 [INFO   ] [AUTO] Sending ask: 21 Price: 147300 Volume:12
2023-03-17 00:25:25.620163 [INFO   ] [AUTO] ASK 1
2023-03-17 00:25:25.620201 [INFO   ] [AUTO] Sending bid: 22 Price: 146300 Volume:87
2023-03-17 00:25:25.620204 [INFO   ] [AUTO] BID 3: 146200
2023-03-17 00:25:25.620321 [INFO   ] [AUTO] Order status update: 21
2023-03-17 00:25:25.620746 [INFO   ] [AUTO] Order status update: 20
2023-03-17 00:25:25.620768 [INFO   ] [AUTO] Order status update: 22
2023-03-17 00:25:25.864768 [INFO   ] [AUTO] Cancelling: 21 We have an ask and there is future ask and our ask is below the futures ask (bad) -> cancel our ask
2023-03-17 00:25:25.864806 [INFO   ] [AUTO] Sending bid: 23 Price: 146400 Volume:87
2023-03-17 00:25:25.864809 [INFO   ] [AUTO] BID 3: 146300
2023-03-17 00:25:25.865005 [INFO   ] [AUTO] Order status update: 21
2023-03-17 00:25:25.865053 [INFO   ] [AUTO] Order status update: 22
2023-03-17 00:25:25.865055 [INFO   ] [AUTO] Order status update: 23
2023-03-17 00:25:26.106120 [INFO   ] [AUTO] Sending ask: 24 Price: 147300 Volume:12
2023-03-17 00:25:26.106125 [INFO   ] [AUTO] ASK 1
2023-03-17 00:25:26.106129 [INFO   ] [AUTO] Sending bid: 25 Price: 146500 Volume:87
2023-03-17 00:25:26.106130 [INFO   ] [AUTO] BID 3: 147000
2023-03-17 00:25:26.106440 [INFO   ] [AUTO] Order status update: 24
2023-03-17 00:25:26.106466 [INFO   ] [AUTO] Order status update: 23
2023-03-17 00:25:26.106499 [INFO   ] [AUTO] Order status update: 25
2023-03-17 00:25:26.572165 [INFO   ] [AUTO] Cancelling: 25 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-17 00:25:26.572205 [INFO   ] [AUTO] Sending ask: 26 Price: 147100 Volume:12
2023-03-17 00:25:26.572209 [INFO   ] [AUTO] ASK 3
2023-03-17 00:25:26.573425 [INFO   ] [AUTO] Order status update: 25
2023-03-17 00:25:26.573718 [INFO   ] [AUTO] Order status update: 24
2023-03-17 00:25:26.573769 [INFO   ] [AUTO] Order status update: 26
2023-03-17 00:25:26.816946 [INFO   ] [AUTO] Cancelling: 0 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-17 00:25:26.816984 [INFO   ] [AUTO] Sending ask: 27 Price: 147000 Volume:12
2023-03-17 00:25:26.816988 [INFO   ] [AUTO] ASK 3
2023-03-17 00:25:26.816994 [INFO   ] [AUTO] Sending bid: 28 Price: 146300 Volume:87
2023-03-17 00:25:26.816995 [INFO   ] [AUTO] BID 1
2023-03-17 00:25:26.817245 [INFO   ] [AUTO] Order status update: 26
2023-03-17 00:25:26.817860 [INFO   ] [AUTO] order 27 filled for 12 lots at $147000 cents
2023-03-17 00:25:26.817881 [INFO   ] [AUTO] Order status update: 27
2023-03-17 00:25:26.817904 [INFO   ] [AUTO] Order status update: 28
2023-03-17 00:25:26.817965 [INFO   ] [AUTO] hedge order 29 filled for 12 lots at $146700 average price in cents
2023-03-17 00:25:27.068541 [INFO   ] [AUTO] Cancelling: 0 We have an ask and there is future ask and our ask is below the futures ask (bad) -> cancel our ask
2023-03-17 00:25:27.068648 [INFO   ] [AUTO] Sending ask: 30 Price: 147200 Volume:6
2023-03-17 00:25:27.068652 [INFO   ] [AUTO] ASK 1
2023-03-17 00:25:27.068654 [INFO   ] [AUTO] Sending bid: 31 Price: 146400 Volume:93
2023-03-17 00:25:27.068656 [INFO   ] [AUTO] BID 3: 147000
2023-03-17 00:25:27.069050 [INFO   ] [AUTO] Order status update: 30
2023-03-17 00:25:27.069070 [INFO   ] [AUTO] Order status update: 28
2023-03-17 00:25:27.069095 [INFO   ] [AUTO] Order status update: 31
2023-03-17 00:25:27.383760 [INFO   ] [AUTO] Cancelling: 30 We have an ask and there is future ask and our ask is below the futures ask (bad) -> cancel our ask
2023-03-17 00:25:27.383808 [INFO   ] [AUTO] Sending bid: 32 Price: 146600 Volume:93
2023-03-17 00:25:27.383812 [INFO   ] [AUTO] BID 3: 147000
2023-03-17 00:25:27.385124 [INFO   ] [AUTO] Order status update: 30
2023-03-17 00:25:27.385158 [INFO   ] [AUTO] Order status update: 31
2023-03-17 00:25:27.385220 [INFO   ] [AUTO] Order status update: 32
2023-03-17 00:25:27.585434 [INFO   ] [AUTO] Cancelling: 0 We have an ask and there is future ask and our ask is below the futures ask (bad) -> cancel our ask
2023-03-17 00:25:27.585441 [INFO   ] [AUTO] Cancelling: 32 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-17 00:25:27.585489 [INFO   ] [AUTO] Sending ask: 33 Price: 147300 Volume:6
2023-03-17 00:25:27.585491 [INFO   ] [AUTO] ASK 1
2023-03-17 00:25:27.586044 [INFO   ] [AUTO] Order status update: 32
2023-03-17 00:25:27.586069 [INFO   ] [AUTO] Order status update: 33
2023-03-17 00:25:27.855659 [INFO   ] [AUTO] Cancelling: 33 We have an ask and there is future ask and our ask is below the futures ask (bad) -> cancel our ask
2023-03-17 00:25:27.855663 [INFO   ] [AUTO] Cancelling: 0 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-17 00:25:27.855720 [INFO   ] [AUTO] Sending bid: 34 Price: 146500 Volume:93
2023-03-17 00:25:27.855723 [INFO   ] [AUTO] BID 1
2023-03-17 00:25:27.855842 [INFO   ] [AUTO] Order status update: 33
2023-03-17 00:25:27.856056 [INFO   ] [AUTO] Order status update: 34
2023-03-17 00:25:28.095171 [INFO   ] [AUTO] Sending ask: 35 Price: 147300 Volume:6
2023-03-17 00:25:28.095180 [INFO   ] [AUTO] ASK 1
2023-03-17 00:25:28.095357 [INFO   ] [AUTO] Order status update: 35
2023-03-17 00:25:29.093163 [INFO   ] [AUTO] Cancelling: 34 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-17 00:25:29.093207 [INFO   ] [AUTO] Sending ask: 36 Price: 147200 Volume:6
2023-03-17 00:25:29.093210 [INFO   ] [AUTO] ASK 3
2023-03-17 00:25:29.093763 [INFO   ] [AUTO] Order status update: 34
2023-03-17 00:25:29.093783 [INFO   ] [AUTO] Order status update: 35
2023-03-17 00:25:29.093802 [INFO   ] [AUTO] Order status update: 36
2023-03-17 00:25:29.322706 [INFO   ] [AUTO] Cancelling: 0 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-17 00:25:29.322760 [INFO   ] [AUTO] Sending bid: 37 Price: 146300 Volume:93
2023-03-17 00:25:29.322763 [INFO   ] [AUTO] BID 1
2023-03-17 00:25:29.323040 [INFO   ] [AUTO] Order status update: 37
2023-03-17 00:25:29.583715 [INFO   ] [AUTO] Sending bid: 38 Price: 146400 Volume:93
2023-03-17 00:25:29.583721 [INFO   ] [AUTO] BID 3: 146300
2023-03-17 00:25:29.584276 [INFO   ] [AUTO] Order status update: 37
2023-03-17 00:25:29.584345 [INFO   ] [AUTO] order 38 filled for 28 lots at $146400 cents
2023-03-17 00:25:29.584373 [INFO   ] [AUTO] Order status update: 38
2023-03-17 00:25:29.584444 [INFO   ] [AUTO] hedge order 39 filled for 28 lots at $146700 average price in cents
2023-03-17 00:25:29.828013 [INFO   ] [AUTO] Cancelling: 38 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-17 00:25:29.828051 [INFO   ] [AUTO] Sending ask: 40 Price: 147100 Volume:20
2023-03-17 00:25:29.828055 [INFO   ] [AUTO] ASK 3
2023-03-17 00:25:29.830341 [INFO   ] [AUTO] Order status update: 38
2023-03-17 00:25:29.830400 [INFO   ] [AUTO] Order status update: 36
2023-03-17 00:25:29.830686 [INFO   ] [AUTO] Order status update: 40
2023-03-17 00:25:30.112681 [INFO   ] [AUTO] Cancelling: 0 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-17 00:25:30.112729 [INFO   ] [AUTO] Sending ask: 41 Price: 147000 Volume:20
2023-03-17 00:25:30.112732 [INFO   ] [AUTO] ASK 3
2023-03-17 00:25:30.112737 [INFO   ] [AUTO] Sending bid: 42 Price: 146200 Volume:79
2023-03-17 00:25:30.112738 [INFO   ] [AUTO] BID 1
2023-03-17 00:25:30.113055 [INFO   ] [AUTO] Order status update: 40
2023-03-17 00:25:30.113082 [INFO   ] [AUTO] Order status update: 41
2023-03-17 00:25:30.113105 [INFO   ] [AUTO] Order status update: 42
2023-03-17 00:25:30.365314 [INFO   ] [AUTO] Cancelling: 41 We have an ask and there is future ask and our ask is below the futures ask (bad) -> cancel our ask
2023-03-17 00:25:30.365382 [INFO   ] [AUTO] Sending bid: 43 Price: 146300 Volume:79
2023-03-17 00:25:30.365385 [INFO   ] [AUTO] BID 3: 146200
2023-03-17 00:25:30.365617 [INFO   ] [AUTO] Order status update: 41
2023-03-17 00:25:30.365657 [INFO   ] [AUTO] Order status update: 42
2023-03-17 00:25:30.365692 [INFO   ] [AUTO] Order status update: 43
2023-03-17 00:25:30.603024 [INFO   ] [AUTO] Cancelling: 0 We have an ask and there is future ask and our ask is below the futures ask (bad) -> cancel our ask
2023-03-17 00:25:30.603091 [INFO   ] [AUTO] Sending ask: 44 Price: 147200 Volume:20
2023-03-17 00:25:30.603095 [INFO   ] [AUTO] ASK 1
2023-03-17 00:25:30.603097 [INFO   ] [AUTO] Sending bid: 45 Price: 146400 Volume:79
2023-03-17 00:25:30.603098 [INFO   ] [AUTO] BID 3: 146300
2023-03-17 00:25:30.603495 [INFO   ] [AUTO] Order status update: 44
2023-03-17 00:25:30.603529 [INFO   ] [AUTO] Order status update: 43
2023-03-17 00:25:30.603531 [INFO   ] [AUTO] Order status update: 45
2023-03-17 00:25:30.833486 [INFO   ] [AUTO] Sending bid: 46 Price: 146500 Volume:79
2023-03-17 00:25:30.833490 [INFO   ] [AUTO] BID 3: 146400
2023-03-17 00:25:30.834914 [INFO   ] [AUTO] Order status update: 45
2023-03-17 00:25:30.834949 [INFO   ] [AUTO] Order status update: 46
2023-03-17 00:25:31.083369 [INFO   ] [AUTO] Cancelling: 44 We have an ask and there is future ask and our ask is below the futures ask (bad) -> cancel our ask
2023-03-17 00:25:31.083413 [INFO   ] [AUTO] Sending bid: 47 Price: 146600 Volume:79
2023-03-17 00:25:31.083416 [INFO   ] [AUTO] BID 3: 146500
2023-03-17 00:25:31.084068 [INFO   ] [AUTO] Order status update: 44
2023-03-17 00:25:31.084136 [INFO   ] [AUTO] Order status update: 46
2023-03-17 00:25:31.084139 [INFO   ] [AUTO] Order status update: 47
2023-03-17 00:25:31.378943 [INFO   ] [AUTO] Cancelling: 0 We have an ask and there is future ask and our ask is below the futures ask (bad) -> cancel our ask
2023-03-17 00:25:31.378981 [INFO   ] [AUTO] Sending ask: 48 Price: 147500 Volume:20
2023-03-17 00:25:31.378986 [INFO   ] [AUTO] ASK 1
2023-03-17 00:25:31.379015 [INFO   ] [AUTO] Sending bid: 49 Price: 146700 Volume:79
2023-03-17 00:25:31.379019 [INFO   ] [AUTO] BID 3: 146600
2023-03-17 00:25:31.380280 [INFO   ] [AUTO] Order status update: 48
2023-03-17 00:25:31.380397 [INFO   ] [AUTO] Order status update: 47
2023-03-17 00:25:31.380424 [INFO   ] [AUTO] Order status update: 49
2023-03-17 00:25:31.795100 [INFO   ] [AUTO] Sending bid: 50 Price: 146800 Volume:79
2023-03-17 00:25:31.795108 [INFO   ] [AUTO] BID 3: 146700
2023-03-17 00:25:31.795401 [INFO   ] [AUTO] Order status update: 49
2023-03-17 00:25:31.795419 [INFO   ] [AUTO] Order status update: 50
2023-03-17 00:25:32.136859 [INFO   ] [AUTO] Cancelling: 50 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-17 00:25:32.136900 [INFO   ] [AUTO] Sending ask: 51 Price: 147400 Volume:20
2023-03-17 00:25:32.136903 [INFO   ] [AUTO] ASK 3
2023-03-17 00:25:32.137665 [INFO   ] [AUTO] Order status update: 50
2023-03-17 00:25:32.137689 [INFO   ] [AUTO] Order status update: 48
2023-03-17 00:25:32.137710 [INFO   ] [AUTO] Order status update: 51
2023-03-17 00:25:32.295825 [INFO   ] [AUTO] Cancelling: 0 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-17 00:25:32.295875 [INFO   ] [AUTO] Sending bid: 52 Price: 146600 Volume:79
2023-03-17 00:25:32.295878 [INFO   ] [AUTO] BID 1
2023-03-17 00:25:32.296027 [INFO   ] [AUTO] Order status update: 52
2023-03-17 00:25:32.562251 [INFO   ] [AUTO] Cancelling: 52 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-17 00:25:32.563737 [INFO   ] [AUTO] Order status update: 52
2023-03-17 00:25:32.880425 [INFO   ] [AUTO] Sending bid: 53 Price: 146600 Volume:79
2023-03-17 00:25:32.880430 [INFO   ] [AUTO] BID 1
2023-03-17 00:25:32.880708 [INFO   ] [AUTO] Order status update: 53
2023-03-17 00:25:34.133306 [INFO   ] [AUTO] Cancelling: 53 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-17 00:25:34.133376 [INFO   ] [AUTO] Sending ask: 54 Price: 147300 Volume:20
2023-03-17 00:25:34.133381 [INFO   ] [AUTO] ASK 3
2023-03-17 00:25:34.134104 [INFO   ] [AUTO] Order status update: 53
2023-03-17 00:25:34.134125 [INFO   ] [AUTO] Order status update: 51
2023-03-17 00:25:34.134157 [INFO   ] [AUTO] Order status update: 54
2023-03-17 00:25:34.369780 [INFO   ] [AUTO] Cancelling: 54 We have an ask and there is future ask and our ask is below the futures ask (bad) -> cancel our ask
2023-03-17 00:25:34.369827 [INFO   ] [AUTO] Sending bid: 55 Price: 146600 Volume:79
2023-03-17 00:25:34.369830 [INFO   ] [AUTO] BID 1
2023-03-17 00:25:34.370195 [INFO   ] [AUTO] Order status update: 54
2023-03-17 00:25:34.370223 [INFO   ] [AUTO] Order status update: 55
2023-03-17 00:25:34.609708 [INFO   ] [AUTO] Cancelling: 0 We have an ask and there is future ask and our ask is below the futures ask (bad) -> cancel our ask
2023-03-17 00:25:34.609749 [INFO   ] [AUTO] Sending ask: 56 Price: 147500 Volume:20
2023-03-17 00:25:34.609754 [INFO   ] [AUTO] ASK 1
2023-03-17 00:25:34.609760 [INFO   ] [AUTO] Sending bid: 57 Price: 146700 Volume:79
2023-03-17 00:25:34.609761 [INFO   ] [AUTO] BID 3: 146600
2023-03-17 00:25:34.610016 [INFO   ] [AUTO] Order status update: 56
2023-03-17 00:25:34.610048 [INFO   ] [AUTO] Order status update: 55
2023-03-17 00:25:34.610075 [INFO   ] [AUTO] Order status update: 57
2023-03-17 00:25:34.856283 [INFO   ] [AUTO] Cancelling: 57 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-17 00:25:34.856331 [INFO   ] [AUTO] Sending ask: 58 Price: 147400 Volume:20
2023-03-17 00:25:34.856334 [INFO   ] [AUTO] ASK 3
2023-03-17 00:25:34.856551 [INFO   ] [AUTO] Order status update: 57
2023-03-17 00:25:34.856574 [INFO   ] [AUTO] Order status update: 56
2023-03-17 00:25:34.856597 [INFO   ] [AUTO] Order status update: 58
2023-03-17 00:25:35.124543 [INFO   ] [AUTO] Cancelling: 0 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-17 00:25:35.124589 [INFO   ] [AUTO] Sending bid: 59 Price: 146600 Volume:79
2023-03-17 00:25:35.124592 [INFO   ] [AUTO] BID 1
2023-03-17 00:25:35.124802 [INFO   ] [AUTO] Order status update: 59
2023-03-17 00:25:35.561967 [INFO   ] [AUTO] Sending ask: 60 Price: 147300 Volume:20
2023-03-17 00:25:35.561975 [INFO   ] [AUTO] ASK 3
2023-03-17 00:25:35.562249 [INFO   ] [AUTO] Order status update: 58
2023-03-17 00:25:35.562277 [INFO   ] [AUTO] Order status update: 60
2023-03-17 00:25:35.838621 [INFO   ] [AUTO] Cancelling: 59 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-17 00:25:35.838663 [INFO   ] [AUTO] Sending ask: 61 Price: 147200 Volume:20
2023-03-17 00:25:35.838666 [INFO   ] [AUTO] ASK 3
2023-03-17 00:25:35.838903 [INFO   ] [AUTO] Order status update: 59
2023-03-17 00:25:35.838923 [INFO   ] [AUTO] Order status update: 60
2023-03-17 00:25:35.838947 [INFO   ] [AUTO] Order status update: 61
2023-03-17 00:25:36.131745 [INFO   ] [AUTO] Cancelling: 0 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-17 00:25:36.131786 [INFO   ] [AUTO] Sending bid: 62 Price: 146500 Volume:79
2023-03-17 00:25:36.131791 [INFO   ] [AUTO] BID 1
2023-03-17 00:25:36.133143 [INFO   ] [AUTO] Order status update: 62
2023-03-17 00:25:36.294033 [INFO   ] [AUTO] Cancelling: 61 We have an ask and there is future ask and our ask is below the futures ask (bad) -> cancel our ask
2023-03-17 00:25:36.294072 [INFO   ] [AUTO] Sending bid: 63 Price: 146600 Volume:79
2023-03-17 00:25:36.294076 [INFO   ] [AUTO] BID 3: 146600
2023-03-17 00:25:36.297044 [INFO   ] [AUTO] Order status update: 61
2023-03-17 00:25:36.297065 [INFO   ] [AUTO] Order status update: 62
2023-03-17 00:25:36.297091 [INFO   ] [AUTO] Order status update: 63
2023-03-17 00:25:36.563639 [INFO   ] [AUTO] Cancelling: 63 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-17 00:25:36.563681 [INFO   ] [AUTO] Sending ask: 64 Price: 147200 Volume:20
2023-03-17 00:25:36.563684 [INFO   ] [AUTO] ASK 1
2023-03-17 00:25:36.564259 [INFO   ] [AUTO] Order status update: 63
2023-03-17 00:25:36.564282 [INFO   ] [AUTO] Order status update: 64
2023-03-17 00:25:36.826750 [INFO   ] [AUTO] Cancelling: 64 We have an ask and there is future ask and our ask is below the futures ask (bad) -> cancel our ask
2023-03-17 00:25:36.826758 [INFO   ] [AUTO] Cancelling: 0 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-17 00:25:36.826803 [INFO   ] [AUTO] Sending bid: 65 Price: 146500 Volume:79
2023-03-17 00:25:36.826806 [INFO   ] [AUTO] BID 1
2023-03-17 00:25:36.826941 [INFO   ] [AUTO] Order status update: 64
2023-03-17 00:25:36.827202 [INFO   ] [AUTO] Order status update: 65
2023-03-17 00:25:37.122018 [INFO   ] [AUTO] Cancelling: 0 We have an ask and there is future ask and our ask is below the futures ask (bad) -> cancel our ask
2023-03-17 00:25:37.122066 [INFO   ] [AUTO] Sending ask: 66 Price: 147300 Volume:20
2023-03-17 00:25:37.122070 [INFO   ] [AUTO] ASK 1
2023-03-17 00:25:37.122307 [INFO   ] [AUTO] Order status update: 66
2023-03-17 00:25:37.862247 [INFO   ] [AUTO] Cancelling: 66 We have an ask and there is future ask and our ask is below the futures ask (bad) -> cancel our ask
2023-03-17 00:25:37.862289 [INFO   ] [AUTO] Sending bid: 67 Price: 146700 Volume:79
2023-03-17 00:25:37.862292 [INFO   ] [AUTO] BID 3: 146600
2023-03-17 00:25:37.862427 [INFO   ] [AUTO] Order status update: 66
2023-03-17 00:25:37.862453 [INFO   ] [AUTO] Order status update: 65
2023-03-17 00:25:37.862727 [INFO   ] [AUTO] Order status update: 67
2023-03-17 00:25:38.042640 [INFO   ] [AUTO] Cancelling: 0 We have an ask and there is future ask and our ask is below the futures ask (bad) -> cancel our ask
2023-03-17 00:25:38.042687 [INFO   ] [AUTO] Sending ask: 68 Price: 147500 Volume:20
2023-03-17 00:25:38.042690 [INFO   ] [AUTO] ASK 1
2023-03-17 00:25:38.042957 [INFO   ] [AUTO] Order status update: 68
2023-03-17 00:25:38.342700 [INFO   ] [AUTO] order 67 filled for 29 lots at $146700 cents
2023-03-17 00:25:38.342757 [INFO   ] [AUTO] Order status update: 67
