2023-03-13 22:08:19.545647 [INFO   ] [APP] application started
2023-03-13 22:08:35.964916 [INFO   ] [AUTO] Sending bid: 56 Price: 115100 Volume:50
2023-03-13 22:08:35.964917 [INFO   ] [AUTO] BID 3: 115000
2023-03-13 22:08:35.965064 [INFO   ] [AUTO] Order status update: 55
2023-03-13 22:08:35.965322 [INFO   ] [AUTO] Order status update: 54
2023-03-13 22:08:35.965346 [INFO   ] [AUTO] Order status update: 56
2023-03-13 22:08:36.978213 [INFO   ] [AUTO] Cancelling: 56 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-13 22:08:36.978284 [INFO   ] [AUTO] Sending ask: 57 Price: 115400 Volume:50
2023-03-13 22:08:36.978288 [INFO   ] [AUTO] ASK 3
2023-03-13 22:08:36.978445 [INFO   ] [AUTO] Order status update: 56
2023-03-13 22:08:36.978448 [INFO   ] [AUTO] Order status update: 55
2023-03-13 22:08:36.978894 [INFO   ] [AUTO] Order status update: 57
2023-03-13 22:08:37.196640 [INFO   ] [AUTO] Cancelling: 0 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-13 22:08:37.196734 [INFO   ] [AUTO] Sending ask: 58 Price: 115300 Volume:50
2023-03-13 22:08:37.196738 [INFO   ] [AUTO] ASK 3
2023-03-13 22:08:37.196740 [INFO   ] [AUTO] Sending bid: 59 Price: 114900 Volume:50
2023-03-13 22:08:37.196741 [INFO   ] [AUTO] BID 1
2023-03-13 22:08:37.196996 [INFO   ] [AUTO] Order status update: 57
2023-03-13 22:08:37.197278 [INFO   ] [AUTO] Order status update: 58
2023-03-13 22:08:37.197319 [INFO   ] [AUTO] Order status update: 59
2023-03-13 22:08:38.003418 [INFO   ] [AUTO] Cancelling: 58 We have an ask and there is future ask and our ask is below the futures ask (bad) -> cancel our ask
2023-03-13 22:08:38.003543 [INFO   ] [AUTO] Sending bid: 60 Price: 115000 Volume:50
2023-03-13 22:08:38.003547 [INFO   ] [AUTO] BID 3: 114900
2023-03-13 22:08:38.003770 [INFO   ] [AUTO] Order status update: 58
2023-03-13 22:08:38.003807 [INFO   ] [AUTO] Order status update: 59
2023-03-13 22:08:38.004044 [INFO   ] [AUTO] Order status update: 60
2023-03-13 22:08:38.273681 [INFO   ] [AUTO] Cancelling: 0 We have an ask and there is future ask and our ask is below the futures ask (bad) -> cancel our ask
2023-03-13 22:08:38.273749 [INFO   ] [AUTO] Sending ask: 61 Price: 115400 Volume:50
2023-03-13 22:08:38.273753 [INFO   ] [AUTO] ASK 1
2023-03-13 22:08:38.273963 [INFO   ] [AUTO] Order status update: 61
2023-03-13 22:08:38.757221 [INFO   ] [AUTO] Cancelling: 61 We have an ask and there is future ask and our ask is below the futures ask (bad) -> cancel our ask
2023-03-13 22:08:38.757299 [INFO   ] [AUTO] Sending bid: 62 Price: 115100 Volume:50
2023-03-13 22:08:38.757302 [INFO   ] [AUTO] BID 3: 115000
2023-03-13 22:08:38.757424 [INFO   ] [AUTO] Order status update: 61
2023-03-13 22:08:38.757586 [INFO   ] [AUTO] Order status update: 60
2023-03-13 22:08:38.757624 [INFO   ] [AUTO] Order status update: 62
2023-03-13 22:08:38.898708 [INFO   ] [AUTO] order 62 filled for 26 lots at $115100 cents
2023-03-13 22:08:38.898761 [INFO   ] [AUTO] Order status update: 62
2023-03-13 22:08:38.898800 [INFO   ] [AUTO] hedge order 63 filled for 26 lots at $115200 average price in cents
2023-03-13 22:08:38.988779 [INFO   ] [AUTO] Cancelling: 0 We have an ask and there is future ask and our ask is below the futures ask (bad) -> cancel our ask
2023-03-13 22:08:38.988842 [INFO   ] [AUTO] Sending ask: 64 Price: 115500 Volume:76
2023-03-13 22:08:38.988847 [INFO   ] [AUTO] ASK 1
2023-03-13 22:08:38.988959 [INFO   ] [AUTO] Order status update: 64
2023-03-13 22:08:39.211061 [INFO   ] [AUTO] Cancelling: 62 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-13 22:08:39.211130 [INFO   ] [AUTO] Sending ask: 65 Price: 115400 Volume:76
2023-03-13 22:08:39.211133 [INFO   ] [AUTO] ASK 3
2023-03-13 22:08:39.211294 [INFO   ] [AUTO] Order status update: 62
2023-03-13 22:08:39.211408 [INFO   ] [AUTO] Order status update: 64
2023-03-13 22:08:39.211512 [INFO   ] [AUTO] Order status update: 65
2023-03-13 22:08:39.523695 [INFO   ] [AUTO] Cancelling: 0 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-13 22:08:39.523773 [INFO   ] [AUTO] Sending ask: 66 Price: 115300 Volume:76
2023-03-13 22:08:39.523777 [INFO   ] [AUTO] ASK 3
2023-03-13 22:08:39.523779 [INFO   ] [AUTO] Sending bid: 67 Price: 114900 Volume:24
2023-03-13 22:08:39.523780 [INFO   ] [AUTO] BID 1
2023-03-13 22:08:39.524045 [INFO   ] [AUTO] Order status update: 65
2023-03-13 22:08:39.524269 [INFO   ] [AUTO] Order status update: 66
