Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
3.208928,Shedneryan_223251,Tick,92,92,0,0,127400,127200,-237,19037,19037,OK
3.208928,JVsMedallionToTheMoonFund_16,Tick,0,35,-35,35,127400,127200,-445,-3055,-10055,OK
3.208928,LeoPowder_123456,Tick,0,10,-10,0,127400,127200,-127,1268127,-5873,OK
3.208928,Gamma_1919,Tick,0,0,0,0,127400,127200,0,0,0,OK
3.543912,MelbourneMarkets_150344,Tick,0,0,0,0,127400,127400,0,0,0,OK
3.543912,easymoney_123,Tick,0,100,-100,100,127400,127400,-1265,1265,1265,OK
3.543912,hansolo_2159,Tick,0,0,0,0,127400,127400,0,0,0,OK
3.543912,Sinclair_204539,Tick,0,10,-10,10,127400,127400,-127,-1873,-1873,OK
3.543912,Shedneryan_223251,Tick,92,99,-7,0,127400,127400,-326,910926,19126,OK
3.543912,JVsMedallionToTheMoonFund_16,Tick,0,35,-35,35,127400,127400,-445,-3055,-3055,OK
3.543912,LeoPowder_123456,Tick,0,10,-10,0,127400,127400,-127,1268127,-5873,OK
3.543912,Gamma_1919,Tick,0,0,0,0,127400,127400,0,0,0,OK
3.766352,MelbourneMarkets_150344,Tick,0,0,0,0,127400,127400,0,0,0,OK
3.766352,easymoney_123,Tick,0,100,-100,100,127400,127400,-1265,1265,1265,OK
3.766352,hansolo_2159,Tick,0,0,0,0,127400,127400,0,0,0,OK
3.766352,Sinclair_204539,Tick,0,10,-10,10,127400,127400,-127,-1873,-1873,OK
3.766352,Shedneryan_223251,Tick,92,99,-7,0,127400,127400,-326,910926,19126,OK
3.766352,JVsMedallionToTheMoonFund_16,Tick,0,35,-35,35,127400,127400,-445,-3055,-3055,OK
3.766352,LeoPowder_123456,Tick,0,10,-10,0,127400,127400,-127,1268127,-5873,OK
3.766352,Gamma_1919,Tick,0,0,0,0,127400,127400,0,0,0,OK
4.005477,MelbourneMarkets_150344,Tick,0,0,0,0,127400,127400,0,0,0,OK
4.005477,easymoney_123,Tick,0,100,-100,100,127400,127400,-1265,1265,1265,OK
4.005477,hansolo_2159,Tick,0,0,0,0,127400,127400,0,0,0,OK
4.005477,Sinclair_204539,Tick,0,10,-10,10,127400,127400,-127,-1873,-1873,OK
4.005477,Shedneryan_223251,Tick,92,99,-7,0,127400,127400,-326,910926,19126,OK
4.005477,JVsMedallionToTheMoonFund_16,Tick,0,35,-35,35,127400,127400,-445,-3055,-3055,OK
4.005477,LeoPowder_123456,Tick,0,10,-10,0,127400,127400,-127,1268127,-5873,OK
4.005477,Gamma_1919,Tick,0,0,0,0,127400,127400,0,0,0,OK
4.280551,MelbourneMarkets_150344,Tick,0,0,0,0,127400,127600,0,0,0,OK
4.280551,easymoney_123,Tick,0,100,-100,100,127400,127600,-1265,1265,21265,OK
4.280551,hansolo_2159,Tick,0,0,0,0,127400,127600,0,0,0,OK
4.280551,Sinclair_204539,Tick,0,10,-10,10,127400,127600,-127,-1873,127,OK
4.280551,Shedneryan_223251,Tick,92,99,-7,0,127400,127600,-326,910926,19126,OK
4.280551,JVsMedallionToTheMoonFund_16,Tick,0,35,-35,35,127400,127600,-445,-3055,3945,OK
4.280551,LeoPowder_123456,Tick,0,10,-10,0,127400,127600,-127,1268127,-5873,OK
4.280551,Gamma_1919,Tick,0,0,0,0,127400,127600,0,0,0,OK
4.468065,MelbourneMarkets_150344,Tick,0,0,0,0,127400,127600,0,0,0,OK
4.468065,easymoney_123,Tick,0,100,-100,100,127400,127600,-1265,1265,21265,OK
4.468065,hansolo_2159,Tick,0,0,0,0,127400,127600,0,0,0,OK
4.468065,Sinclair_204539,Tick,0,10,-10,10,127400,127600,-127,-1873,127,OK
4.468065,Shedneryan_223251,Tick,92,99,-7,0,127400,127600,-326,910926,19126,OK
4.468065,JVsMedallionToTheMoonFund_16,Tick,0,35,-35,35,127400,127600,-445,-3055,3945,OK
4.468065,LeoPowder_123456,Tick,0,10,-10,0,127400,127600,-127,1268127,-5873,OK
4.468065,Gamma_1919,Tick,0,0,0,0,127400,127600,0,0,0,OK
4.791594,MelbourneMarkets_150344,Tick,0,0,0,0,127400,127700,0,0,0,OK
4.791594,easymoney_123,Tick,0,100,-100,100,127400,127700,-1265,1265,26765,OK
4.791594,hansolo_2159,Tick,0,0,0,0,127400,127700,0,0,0,OK
4.791594,Sinclair_204539,Tick,0,10,-10,10,127400,127700,-127,-1873,677,OK
4.791594,Shedneryan_223251,Tick,92,99,-7,0,127400,127700,-326,910926,18811,OK
4.791594,JVsMedallionToTheMoonFund_16,Tick,0,35,-35,35,127400,127700,-445,-3055,5870,OK
4.791594,LeoPowder_123456,Tick,0,10,-10,0,127400,127700,-127,1268127,-6323,OK
4.791594,Gamma_1919,Tick,0,0,0,0,127400,127700,0,0,0,OK
4.965953,MelbourneMarkets_150344,Tick,0,0,0,0,127400,127700,0,0,0,OK
4.965953,easymoney_123,Tick,0,100,-100,100,127400,127700,-1265,1265,26765,OK
4.965953,hansolo_2159,Tick,0,0,0,0,127400,127700,0,0,0,OK
4.965953,Sinclair_204539,Tick,0,10,-10,10,127400,127700,-127,-1873,677,OK
4.965953,Shedneryan_223251,Tick,92,99,-7,0,127400,127700,-326,910926,18811,OK
4.965953,JVsMedallionToTheMoonFund_16,Tick,0,35,-35,35,127400,127700,-445,-3055,5870,OK
4.965953,LeoPowder_123456,Tick,0,10,-10,0,127400,127700,-127,1268127,-6323,OK
4.965953,Gamma_1919,Tick,0,0,0,0,127400,127700,0,0,0,OK
5.242489,MelbourneMarkets_150344,Tick,0,0,0,0,127400,128000,0,0,0,OK
5.242489,easymoney_123,Tick,0,100,-100,100,127400,128000,-1265,1265,26865,OK
5.242489,hansolo_2159,Tick,0,0,0,0,127400,128000,0,0,0,OK
5.242489,Sinclair_204539,Tick,0,10,-10,10,127400,128000,-127,-1873,687,OK
5.242489,Shedneryan_223251,Tick,92,99,-7,0,127400,128000,-326,910926,16718,OK
5.242489,JVsMedallionToTheMoonFund_16,Tick,0,35,-35,35,127400,128000,-445,-3055,5905,OK
5.242489,LeoPowder_123456,Tick,0,10,-10,0,127400,128000,-127,1268127,-9313,OK
5.242489,Gamma_1919,Tick,0,0,0,0,127400,128000,0,0,0,OK
5.512141,MelbourneMarkets_150344,Tick,0,50,-50,50,128000,128000,-640,-14360,-14360,OK
5.512141,easymoney_123,Tick,0,100,-100,100,128000,128000,-1265,1265,1265,OK
5.512141,hansolo_2159,Tick,0,0,0,0,128000,128000,0,0,0,OK
5.512141,Sinclair_204539,Tick,7,10,-3,3,128000,128000,52,-1352,-1352,OK
5.512141,Shedneryan_223251,Tick,145,99,46,0,128000,128000,1030,-5869430,18570,OK
5.512141,JVsMedallionToTheMoonFund_16,Tick,0,35,-35,35,128000,128000,-445,-3055,-3055,OK
5.512141,LeoPowder_123456,Tick,0,20,-20,0,128000,128000,-255,2548255,-11745,OK
5.512141,Gamma_1919,Tick,0,0,0,0,128000,128000,0,0,0,OK
5.754582,MelbourneMarkets_150344,Tick,0,50,-50,50,128000,128000,-640,-14360,-14360,OK
5.754582,easymoney_123,Tick,0,100,-100,100,128000,128000,-1265,1265,1265,OK
5.754582,hansolo_2159,Tick,0,0,0,0,128000,128000,0,0,0,OK
5.754582,Sinclair_204539,Tick,7,10,-3,3,128000,128000,52,-1352,-1352,OK
5.754582,Shedneryan_223251,Tick,145,99,46,0,128000,128000,1030,-5869430,18570,OK
5.754582,JVsMedallionToTheMoonFund_16,Tick,0,35,-35,35,128000,128000,-445,-3055,-3055,OK
5.754582,LeoPowder_123456,Tick,0,20,-20,0,128000,128000,-255,2548255,-11745,OK
5.754582,Gamma_1919,Tick,0,0,0,0,128000,128000,0,0,0,OK
5.992941,MelbourneMarkets_150344,Tick,0,50,-50,50,128000,128000,-640,-14360,-14360,OK
5.992941,easymoney_123,Tick,0,100,-100,100,128000,128000,-1265,1265,1265,OK
5.992941,hansolo_2159,Tick,0,0,0,0,128000,128000,0,0,0,OK
5.992941,Sinclair_204539,Tick,7,10,-3,3,128000,128000,52,-1352,-1352,OK
5.992941,Shedneryan_223251,Tick,145,99,46,0,128000,128000,1030,-5869430,18570,OK
5.992941,JVsMedallionToTheMoonFund_16,Tick,0,35,-35,35,128000,128000,-445,-3055,-3055,OK
5.992941,LeoPowder_123456,Tick,0,20,-20,0,128000,128000,-255,2548255,-11745,OK
5.992941,Gamma_1919,Tick,0,0,0,0,128000,128000,0,0,0,OK
6.293221,MelbourneMarkets_150344,Tick,73,50,23,-23,127900,128000,-1574,-20726,-23026,OK
6.293221,easymoney_123,Tick,0,100,-100,100,127900,128000,-1265,1265,11265,OK
6.293221,hansolo_2159,Tick,0,0,0,0,127900,128000,0,0,0,OK
6.293221,Sinclair_204539,Tick,7,10,-3,3,127900,128000,52,-1352,-1052,OK
6.293221,Shedneryan_223251,Tick,156,172,-16,0,127900,128000,2758,2065942,19542,OK
6.293221,JVsMedallionToTheMoonFund_16,Tick,0,35,-35,35,127900,128000,-445,-3055,445,OK
6.293221,LeoPowder_123456,Tick,0,20,-20,0,127900,128000,-255,2548255,-9745,OK
6.293221,Gamma_1919,Tick,0,0,0,0,127900,128000,0,0,0,OK
6.457525,MelbourneMarkets_150344,Tick,100,50,50,-50,127500,128000,-1919,-17681,-30481,OK
6.457525,easymoney_123,Tick,0,100,-100,100,127500,128000,-1265,1265,26865,OK
6.457525,hansolo_2159,Tick,0,0,0,0,127500,128000,0,0,0,OK
6.457525,Sinclair_204539,Tick,17,10,7,-7,127500,128000,-76,-224,-2016,OK
6.457525,Shedneryan_223251,Tick,214,172,42,0,127500,128000,2017,-5345717,19531,OK
6.457525,JVsMedallionToTheMoonFund_16,Tick,44,35,9,35,127500,128000,-1006,-5612494,17202,OK
6.457525,LeoPowder_123456,Tick,10,20,-10,-10,127500,128000,-383,2550383,-7057,OK
6.457525,Gamma_1919,Tick,0,0,0,0,127500,128000,0,0,0,OK
6.79058,MelbourneMarkets_150344,Tick,100,50,50,-50,127500,127700,-1919,-17681,-27681,OK
6.79058,easymoney_123,Tick,0,100,-100,100,127500,127700,-1265,1265,21265,OK
6.79058,hansolo_2159,Tick,0,0,0,0,127500,127700,0,0,0,OK
6.79058,Sinclair_204539,Tick,17,10,7,-7,127500,127700,-76,-224,-1624,OK
6.79058,Shedneryan_223251,Tick,214,172,42,0,127500,127700,2017,-5345717,9283,OK
6.79058,JVsMedallionToTheMoonFund_16,Tick,44,35,9,-9,127500,127700,-1006,10706,8906,OK
6.79058,LeoPowder_123456,Tick,10,20,-10,-10,127500,127700,-383,2550383,-1617,OK
6.79058,Gamma_1919,Tick,0,0,0,0,127500,127700,0,0,0,OK
6.96841,MelbourneMarkets_150344,Tick,100,50,50,-50,127700,127700,-1919,-17681,-17681,OK
6.96841,easymoney_123,Tick,0,100,-100,100,127700,127700,-1265,1265,1265,OK
6.96841,hansolo_2159,Tick,0,0,0,0,127700,127700,0,0,0,OK
6.96841,Sinclair_204539,Tick,17,10,7,-7,127700,127700,-76,-224,-224,OK
6.96841,Shedneryan_223251,Tick,214,237,-23,0,127700,127700,1187,2955613,18513,OK
6.96841,JVsMedallionToTheMoonFund_16,Tick,44,35,9,-9,127700,127700,-1006,10706,10706,OK
6.96841,LeoPowder_123456,Tick,10,20,-10,-10,127700,127700,-383,2550383,-3617,OK
6.96841,Gamma_1919,Tick,0,0,0,0,127700,127700,0,0,0,OK
7.263984,MelbourneMarkets_150344,Tick,100,50,50,-50,127300,127600,-1919,-17681,-30431,OK
7.263984,easymoney_123,Tick,0,100,-100,100,127300,127600,-1265,1265,26765,OK
7.263984,hansolo_2159,Tick,0,0,0,0,127300,127600,0,0,0,OK
7.263984,Sinclair_204539,Tick,27,10,17,-17,127300,127600,-203,2903,-1432,OK
7.263984,Shedneryan_223251,Tick,243,237,6,0,127300,127600,817,-741517,22553,OK
7.263984,JVsMedallionToTheMoonFund_16,Tick,44,35,9,-9,127300,127600,-1006,10706,8411,OK
7.263984,LeoPowder_123456,Tick,14,20,-6,-14,127300,127600,-434,2551634,1164,OK
7.263984,Gamma_1919,Tick,0,0,0,0,127300,127600,0,0,0,OK
7.486829,MelbourneMarkets_150344,Tick,100,50,50,-50,127300,127600,-1919,-17681,-30431,OK
7.486829,easymoney_123,Tick,0,100,-100,100,127300,127600,-1265,1265,26765,OK
7.486829,hansolo_2159,Tick,0,0,0,0,127300,127600,0,0,0,OK
7.486829,Sinclair_204539,Tick,27,10,17,-17,127300,127600,-203,2903,-1432,OK
7.486829,Shedneryan_223251,Tick,243,237,6,0,127300,127600,817,-741517,22553,OK
7.486829,JVsMedallionToTheMoonFund_16,Tick,44,35,9,-9,127300,127600,-1006,10706,8411,OK
7.486829,LeoPowder_123456,Tick,14,20,-6,-14,127300,127600,-434,2551634,1164,OK
7.486829,Gamma_1919,Tick,0,0,0,0,127300,127600,0,0,0,OK
7.7226,MelbourneMarkets_150344,Tick,100,50,50,-50,127300,127600,-1919,-17681,-30431,OK
7.7226,easymoney_123,Tick,0,100,-100,100,127300,127600,-1265,1265,26765,OK
7.7226,hansolo_2159,Tick,0,0,0,0,127300,127600,0,0,0,OK
7.7226,Sinclair_204539,Tick,27,10,17,-17,127300,127600,-203,2903,-1432,OK
7.7226,Shedneryan_223251,Tick,286,237,49,0,127300,127600,270,-6214870,25035,OK
7.7226,JVsMedallionToTheMoonFund_16,Tick,44,35,9,-9,127300,127600,-1006,10706,8411,OK
7.7226,LeoPowder_123456,Tick,14,20,-6,-14,127300,127600,-434,2551634,1164,OK
7.7226,Gamma_1919,Tick,0,0,0,0,127300,127600,0,0,0,OK
7.95596,MelbourneMarkets_150344,Tick,100,75,25,-25,127500,127600,-2238,-24862,-27362,OK
7.95596,easymoney_123,Tick,0,100,-100,100,127500,127600,-1265,1265,11265,OK
7.95596,hansolo_2159,Tick,0,0,0,0,127500,127600,0,0,0,OK
7.95596,Sinclair_204539,Tick,27,10,17,-17,127500,127600,-203,2903,1203,OK
7.95596,Shedneryan_223251,Tick,311,237,74,0,127500,127600,908,-9403008,31992,OK
7.95596,JVsMedallionToTheMoonFund_16,Tick,44,35,9,-9,127500,127600,-1006,10706,9806,OK
7.95596,LeoPowder_123456,Tick,14,20,-6,-14,127500,127600,-434,2551634,234,OK
7.95596,Gamma_1919,Tick,0,0,0,0,127500,127600,0,0,0,OK
8.22067,MelbourneMarkets_150344,Tick,100,75,25,-25,127500,127600,-2238,-24862,-27362,OK
8.22067,easymoney_123,Tick,0,100,-100,100,127500,127600,-1265,1265,11265,OK
8.22067,hansolo_2159,Tick,0,0,0,0,127500,127600,0,0,0,OK
8.22067,Sinclair_204539,Tick,27,10,17,-17,127500,127600,-203,2903,1203,OK
8.22067,Shedneryan_223251,Tick,311,237,74,0,127500,127600,908,-9403008,31992,OK
8.22067,JVsMedallionToTheMoonFund_16,Tick,44,35,9,-9,127500,127600,-1006,10706,9806,OK
8.22067,LeoPowder_123456,Tick,14,20,-6,-14,127500,127600,-434,2551634,234,OK
8.22067,Gamma_1919,Tick,0,0,0,0,127500,127600,0,0,0,OK
8.464967,MelbourneMarkets_150344,Tick,100,75,25,-25,127500,127400,-2238,-24862,-22362,OK
8.464967,easymoney_123,Tick,0,100,-100,100,127500,127400,-1265,1265,-8735,OK
8.464967,hansolo_2159,Tick,0,0,0,0,127500,127400,0,0,0,OK
8.464967,Sinclair_204539,Tick,27,10,17,-17,127500,127400,-203,2903,4603,OK
8.464967,Shedneryan_223251,Tick,311,237,74,0,127500,127400,908,-9403008,31992,OK
8.464967,JVsMedallionToTheMoonFund_16,Tick,44,35,9,-9,127500,127400,-1006,10706,11606,OK
8.464967,LeoPowder_123456,Tick,14,20,-6,-14,127500,127400,-434,2551634,3034,OK
8.464967,Gamma_1919,Tick,0,0,0,0,127500,127400,0,0,0,OK
8.792139,MelbourneMarkets_150344,Tick,100,75,25,-25,127500,127400,-2238,-24862,-22362,OK
8.792139,easymoney_123,Tick,0,100,-100,100,127500,127400,-1265,1265,-8735,OK
8.792139,hansolo_2159,Tick,0,0,0,0,127500,127400,0,0,0,OK
8.792139,Sinclair_204539,Tick,27,10,17,-17,127500,127400,-203,2903,4603,OK
8.792139,Shedneryan_223251,Tick,311,237,74,0,127500,127400,908,-9403008,31992,OK
8.792139,JVsMedallionToTheMoonFund_16,Tick,44,35,9,-9,127500,127400,-1006,10706,11606,OK
8.792139,LeoPowder_123456,Tick,14,20,-6,-14,127500,127400,-434,2551634,3034,OK
8.792139,Gamma_1919,Tick,0,0,0,0,127500,127400,0,0,0,OK
9.016887,MelbourneMarkets_150344,Tick,100,75,25,-25,127500,127400,-2238,-24862,-22362,OK
9.016887,easymoney_123,Tick,0,100,-100,100,127500,127400,-1265,1265,-8735,OK
9.016887,hansolo_2159,Tick,0,0,0,0,127500,127400,0,0,0,OK
9.016887,Sinclair_204539,Tick,27,10,17,-17,127500,127400,-203,2903,4603,OK
9.016887,Shedneryan_223251,Tick,311,237,74,0,127500,127400,908,-9403008,31992,OK
9.016887,JVsMedallionToTheMoonFund_16,Tick,44,35,9,-9,127500,127400,-1006,10706,11606,OK
9.016887,LeoPowder_123456,Tick,14,20,-6,-14,127500,127400,-434,2551634,3034,OK
9.016887,Gamma_1919,Tick,0,0,0,0,127500,127400,0,0,0,OK
9.228653,MelbourneMarkets_150344,Tick,100,75,25,-25,127500,127800,-2238,-24862,-31262,OK
9.228653,easymoney_123,Tick,0,100,-100,100,127500,127800,-1265,1265,26865,OK
9.228653,hansolo_2159,Tick,0,0,0,0,127500,127800,0,0,0,OK
9.228653,Sinclair_204539,Tick,27,10,17,-17,127500,127800,-203,2903,-1449,OK
9.228653,Shedneryan_223251,Tick,311,237,74,0,127500,127800,908,-9403008,35248,OK
9.228653,JVsMedallionToTheMoonFund_16,Tick,44,35,9,-9,127500,127800,-1006,10706,8402,OK
9.228653,LeoPowder_123456,Tick,14,20,-6,-14,127500,127800,-434,2551634,-2830,OK
9.228653,Gamma_1919,Tick,0,0,0,0,127500,127800,0,0,0,OK
9.502067,MelbourneMarkets_150344,Tick,100,75,25,-25,127500,127800,-2238,-24862,-31262,OK
