2023-03-13 01:34:50.000010 [INFO   ] [APP] application started
2023-03-13 01:35:09.838304 [INFO   ] [AUTO] Sending ask: 9 Price: 127300 Volume:50
2023-03-13 01:35:09.838320 [INFO   ] [AUTO] BID 3: 126600
2023-03-13 01:35:09.838328 [INFO   ] [AUTO] Max bid volume: 50
2023-03-13 01:35:09.838334 [INFO   ] [AUTO] Sending bid: 10 Price: 126700 Volume:50
2023-03-13 01:35:09.840750 [INFO   ] [AUTO] Order status update: 9
2023-03-13 01:35:09.840775 [INFO   ] [AUTO] Order status update: 8
2023-03-13 01:35:09.840821 [INFO   ] [AUTO] Order status update: 10
2023-03-13 01:35:10.092634 [INFO   ] [AUTO] BID 3: 126900
2023-03-13 01:35:10.092652 [INFO   ] [AUTO] Max bid volume: 50
2023-03-13 01:35:10.092659 [INFO   ] [AUTO] Sending bid: 11 Price: 126900 Volume:50
2023-03-13 01:35:10.092992 [INFO   ] [AUTO] Order status update: 10
2023-03-13 01:35:10.093231 [INFO   ] [AUTO] Order status update: 11
2023-03-13 01:35:10.348506 [INFO   ] [AUTO] Cancelling: 9 We have an ask and there is future ask and our ask is below the futures ask (bad) -> cancel our ask
2023-03-13 01:35:10.348553 [INFO   ] [AUTO] BID 3: 127000
2023-03-13 01:35:10.348560 [INFO   ] [AUTO] Max bid volume: 50
2023-03-13 01:35:10.348567 [INFO   ] [AUTO] Sending bid: 12 Price: 127000 Volume:50
2023-03-13 01:35:10.348910 [INFO   ] [AUTO] Order status update: 9
2023-03-13 01:35:10.348938 [INFO   ] [AUTO] Order status update: 11
2023-03-13 01:35:10.348983 [INFO   ] [AUTO] Order status update: 12
2023-03-13 01:35:10.558962 [INFO   ] [AUTO] Cancelling: 0 We have an ask and there is future ask and our ask is below the futures ask (bad) -> cancel our ask
2023-03-13 01:35:10.559147 [INFO   ] [AUTO] ASK 1
2023-03-13 01:35:10.559154 [INFO   ] [AUTO] Max ask volume: 50
2023-03-13 01:35:10.559161 [INFO   ] [AUTO] Sending ask: 13 Price: 127500 Volume:50
2023-03-13 01:35:10.559176 [INFO   ] [AUTO] BID 3: 127100
2023-03-13 01:35:10.559183 [INFO   ] [AUTO] Max bid volume: 50
2023-03-13 01:35:10.559190 [INFO   ] [AUTO] Sending bid: 14 Price: 127100 Volume:50
2023-03-13 01:35:10.559757 [INFO   ] [AUTO] Order status update: 13
2023-03-13 01:35:10.559779 [INFO   ] [AUTO] Order status update: 12
2023-03-13 01:35:10.559825 [INFO   ] [AUTO] Order status update: 14
2023-03-13 01:35:11.021071 [INFO   ] [AUTO] BID 3: 127200
2023-03-13 01:35:11.021088 [INFO   ] [AUTO] Max bid volume: 50
2023-03-13 01:35:11.021095 [INFO   ] [AUTO] Sending bid: 15 Price: 127200 Volume:50
2023-03-13 01:35:11.023287 [INFO   ] [AUTO] Order status update: 14
2023-03-13 01:35:11.023335 [INFO   ] [AUTO] Order status update: 15
2023-03-13 01:35:11.332179 [INFO   ] [AUTO] Cancelling: 15 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-13 01:35:11.333556 [INFO   ] [AUTO] Order status update: 15
2023-03-13 01:35:11.518728 [INFO   ] [AUTO] BID 1
2023-03-13 01:35:11.518737 [INFO   ] [AUTO] Max bid volume: 50
2023-03-13 01:35:11.518744 [INFO   ] [AUTO] Sending bid: 16 Price: 127200 Volume:50
2023-03-13 01:35:11.519846 [INFO   ] [AUTO] Order status update: 16
2023-03-13 01:35:11.853680 [INFO   ] [AUTO] Cancelling: 13 We have an ask and there is future ask and our ask is below the futures ask (bad) -> cancel our ask
2023-03-13 01:35:11.861930 [INFO   ] [AUTO] Order status update: 13
2023-03-13 01:35:12.076154 [INFO   ] [AUTO] Cancelling: 0 We have an ask and there is future ask and our ask is below the futures ask (bad) -> cancel our ask
2023-03-13 01:35:12.076186 [INFO   ] [AUTO] ASK 1
2023-03-13 01:35:12.076193 [INFO   ] [AUTO] Max ask volume: 50
2023-03-13 01:35:12.076200 [INFO   ] [AUTO] Sending ask: 17 Price: 127700 Volume:50
2023-03-13 01:35:12.076216 [INFO   ] [AUTO] BID 3: 127300
2023-03-13 01:35:12.076223 [INFO   ] [AUTO] Max bid volume: 50
2023-03-13 01:35:12.076230 [INFO   ] [AUTO] Sending bid: 18 Price: 127400 Volume:50
2023-03-13 01:35:12.076867 [INFO   ] [AUTO] Order status update: 17
2023-03-13 01:35:12.076891 [INFO   ] [AUTO] Order status update: 16
2023-03-13 01:35:12.076944 [INFO   ] [AUTO] Order status update: 18
2023-03-13 01:35:12.590360 [INFO   ] [AUTO] Cancelling: 17 We have an ask and there is future ask and our ask is below the futures ask (bad) -> cancel our ask
2023-03-13 01:35:12.590406 [INFO   ] [AUTO] BID 3: 127500
2023-03-13 01:35:12.590414 [INFO   ] [AUTO] Max bid volume: 50
2023-03-13 01:35:12.590420 [INFO   ] [AUTO] Sending bid: 19 Price: 127500 Volume:50
2023-03-13 01:35:12.590882 [INFO   ] [AUTO] Order status update: 17
2023-03-13 01:35:12.590914 [INFO   ] [AUTO] Order status update: 18
2023-03-13 01:35:12.590970 [INFO   ] [AUTO] Order status update: 19
2023-03-13 01:35:12.777852 [INFO   ] [AUTO] Cancelling: 0 We have an ask and there is future ask and our ask is below the futures ask (bad) -> cancel our ask
2023-03-13 01:35:12.777881 [INFO   ] [AUTO] ASK 1
2023-03-13 01:35:12.777888 [INFO   ] [AUTO] Max ask volume: 50
2023-03-13 01:35:12.777895 [INFO   ] [AUTO] Sending ask: 20 Price: 127900 Volume:50
2023-03-13 01:35:12.777911 [INFO   ] [AUTO] BID 3: 127600
2023-03-13 01:35:12.777918 [INFO   ] [AUTO] Max bid volume: 50
2023-03-13 01:35:12.777925 [INFO   ] [AUTO] Sending bid: 21 Price: 127600 Volume:50
2023-03-13 01:35:12.778354 [INFO   ] [AUTO] Order status update: 20
2023-03-13 01:35:12.778373 [INFO   ] [AUTO] Order status update: 19
2023-03-13 01:35:12.778420 [INFO   ] [AUTO] Order status update: 21
2023-03-13 01:35:13.552450 [INFO   ] [AUTO] Cancelling: 20 We have an ask and there is future ask and our ask is below the futures ask (bad) -> cancel our ask
2023-03-13 01:35:13.552491 [INFO   ] [AUTO] BID 3: 127700
2023-03-13 01:35:13.552499 [INFO   ] [AUTO] Max bid volume: 50
2023-03-13 01:35:13.552505 [INFO   ] [AUTO] Sending bid: 22 Price: 127800 Volume:50
2023-03-13 01:35:13.552889 [INFO   ] [AUTO] order 20 filled for 50 lots at $127900 cents
2023-03-13 01:35:13.552905 [INFO   ] [AUTO] Order status update: 20
2023-03-13 01:35:13.554213 [INFO   ] [AUTO] Order status update: 21
2023-03-13 01:35:13.554303 [INFO   ] [AUTO] Order status update: 22
2023-03-13 01:35:13.554356 [INFO   ] [AUTO] hedge order 23 filled for 50 lots at $128200 average price in cents
2023-03-13 01:35:13.822092 [INFO   ] [AUTO] Cancelling: 0 We have an ask and there is future ask and our ask is below the futures ask (bad) -> cancel our ask
2023-03-13 01:35:13.822127 [INFO   ] [AUTO] ASK 1
2023-03-13 01:35:13.822134 [INFO   ] [AUTO] Max ask volume: 0
2023-03-13 01:35:13.822151 [INFO   ] [AUTO] BID 3: 128000
2023-03-13 01:35:13.822158 [INFO   ] [AUTO] Max bid volume: 100
2023-03-13 01:35:13.822165 [INFO   ] [AUTO] Sending bid: 24 Price: 127900 Volume:100
2023-03-13 01:35:13.822560 [INFO   ] [AUTO] Order status update: 22
2023-03-13 01:35:13.822606 [INFO   ] [AUTO] Order status update: 24
2023-03-13 01:35:14.064374 [INFO   ] [AUTO] Cancelling: 0 We have an ask and there is future ask and our ask is below the futures ask (bad) -> cancel our ask
2023-03-13 01:35:14.064406 [INFO   ] [AUTO] ASK 1
2023-03-13 01:35:14.064413 [INFO   ] [AUTO] Max ask volume: 0
2023-03-13 01:35:14.064435 [INFO   ] [AUTO] BID 3: 128000
2023-03-13 01:35:14.064442 [INFO   ] [AUTO] Max bid volume: 100
2023-03-13 01:35:14.064449 [INFO   ] [AUTO] Sending bid: 25 Price: 128000 Volume:100
2023-03-13 01:35:14.065539 [INFO   ] [AUTO] Order status update: 24
2023-03-13 01:35:14.065661 [INFO   ] [AUTO] Order status update: 25
2023-03-13 01:35:14.302730 [INFO   ] [AUTO] Cancelling: 0 We have an ask and there is future ask and our ask is below the futures ask (bad) -> cancel our ask
2023-03-13 01:35:14.302759 [INFO   ] [AUTO] Cancelling: 25 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-13 01:35:14.302772 [INFO   ] [AUTO] ASK 1
2023-03-13 01:35:14.302779 [INFO   ] [AUTO] Max ask volume: 0
2023-03-13 01:35:14.303178 [INFO   ] [AUTO] order 25 filled for 73 lots at $128000 cents
2023-03-13 01:35:14.303194 [INFO   ] [AUTO] Order status update: 25
2023-03-13 01:35:14.303387 [INFO   ] [AUTO] Order status update: 25
2023-03-13 01:35:14.303439 [INFO   ] [AUTO] hedge order 26 filled for 73 lots at $127900 average price in cents
2023-03-13 01:35:14.603023 [INFO   ] [AUTO] Cancelling: 0 We have an ask and there is future ask and our ask is below the futures ask (bad) -> cancel our ask
2023-03-13 01:35:14.603055 [INFO   ] [AUTO] Cancelling: 0 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-13 01:35:14.603067 [INFO   ] [AUTO] ASK 1
2023-03-13 01:35:14.603074 [INFO   ] [AUTO] Max ask volume: 73
2023-03-13 01:35:14.603081 [INFO   ] [AUTO] Sending ask: 27 Price: 128100 Volume:73
2023-03-13 01:35:14.603094 [INFO   ] [AUTO] BID 1
2023-03-13 01:35:14.603101 [INFO   ] [AUTO] Max bid volume: 27
2023-03-13 01:35:14.603107 [INFO   ] [AUTO] Sending bid: 28 Price: 127700 Volume:27
2023-03-13 01:35:14.603586 [INFO   ] [AUTO] Order status update: 27
2023-03-13 01:35:14.603626 [INFO   ] [AUTO] Order status update: 28
2023-03-13 01:35:14.745910 [INFO   ] [AUTO] order 28 filled for 4 lots at $127700 cents
2023-03-13 01:35:14.745943 [INFO   ] [AUTO] Order status update: 28
2023-03-13 01:35:14.746074 [INFO   ] [AUTO] order 28 filled for 23 lots at $127700 cents
2023-03-13 01:35:14.746089 [INFO   ] [AUTO] Order status update: 28
2023-03-13 01:35:14.746832 [INFO   ] [AUTO] hedge order 29 filled for 4 lots at $127800 average price in cents
2023-03-13 01:35:14.746876 [INFO   ] [AUTO] hedge order 30 filled for 23 lots at $127800 average price in cents
2023-03-13 01:35:14.767303 [INFO   ] [AUTO] ASK 3
2023-03-13 01:35:14.767313 [INFO   ] [AUTO] Max ask volume: 100
2023-03-13 01:35:14.767319 [INFO   ] [AUTO] Sending ask: 31 Price: 128000 Volume:100
2023-03-13 01:35:14.767331 [INFO   ] [AUTO] BID 1
2023-03-13 01:35:14.767338 [INFO   ] [AUTO] Max bid volume: 0
2023-03-13 01:35:14.767714 [INFO   ] [AUTO] Order status update: 27
2023-03-13 01:35:14.767763 [INFO   ] [AUTO] Order status update: 31
2023-03-13 01:35:15.100374 [INFO   ] [AUTO] Cancelling: 0 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-13 01:35:15.100413 [INFO   ] [AUTO] ASK 3
2023-03-13 01:35:15.100420 [INFO   ] [AUTO] Max ask volume: 100
2023-03-13 01:35:15.100427 [INFO   ] [AUTO] Sending ask: 32 Price: 127800 Volume:100
2023-03-13 01:35:15.100439 [INFO   ] [AUTO] BID 1
2023-03-13 01:35:15.100445 [INFO   ] [AUTO] Max bid volume: 0
2023-03-13 01:35:15.100985 [INFO   ] [AUTO] Order status update: 31
2023-03-13 01:35:15.101030 [INFO   ] [AUTO] Order status update: 32
2023-03-13 01:35:15.278362 [INFO   ] [AUTO] Cancelling: 0 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-13 01:35:15.278416 [INFO   ] [AUTO] BID 1
2023-03-13 01:35:15.278424 [INFO   ] [AUTO] Max bid volume: 0
2023-03-13 01:35:15.573778 [INFO   ] [AUTO] Cancelling: 0 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-13 01:35:15.573824 [INFO   ] [AUTO] ASK 3
2023-03-13 01:35:15.573831 [INFO   ] [AUTO] Max ask volume: 100
2023-03-13 01:35:15.573838 [INFO   ] [AUTO] Sending ask: 33 Price: 127700 Volume:100
2023-03-13 01:35:15.573850 [INFO   ] [AUTO] BID 1
2023-03-13 01:35:15.573857 [INFO   ] [AUTO] Max bid volume: 0
2023-03-13 01:35:15.574462 [INFO   ] [AUTO] Order status update: 32
2023-03-13 01:35:15.574972 [INFO   ] [AUTO] Order status update: 33
2023-03-13 01:35:15.796619 [INFO   ] [AUTO] Cancelling: 0 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-13 01:35:15.796654 [INFO   ] [AUTO] ASK 3
2023-03-13 01:35:15.796661 [INFO   ] [AUTO] Max ask volume: 100
2023-03-13 01:35:15.796668 [INFO   ] [AUTO] Sending ask: 34 Price: 127500 Volume:100
2023-03-13 01:35:15.796680 [INFO   ] [AUTO] BID 1
2023-03-13 01:35:15.796686 [INFO   ] [AUTO] Max bid volume: 0
2023-03-13 01:35:15.797794 [INFO   ] [AUTO] Order status update: 33
2023-03-13 01:35:15.797842 [INFO   ] [AUTO] Order status update: 34
2023-03-13 01:35:16.032379 [INFO   ] [AUTO] Cancelling: 34 We have an ask and there is future ask and our ask is below the futures ask (bad) -> cancel our ask
2023-03-13 01:35:16.032409 [INFO   ] [AUTO] Cancelling: 0 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-13 01:35:16.032427 [INFO   ] [AUTO] BID 1
2023-03-13 01:35:16.032434 [INFO   ] [AUTO] Max bid volume: 0
2023-03-13 01:35:16.033895 [INFO   ] [AUTO] order 34 filled for 25 lots at $127500 cents
2023-03-13 01:35:16.033912 [INFO   ] [AUTO] Order status update: 34
2023-03-13 01:35:16.033997 [INFO   ] [AUTO] Order status update: 34
2023-03-13 01:35:16.034059 [INFO   ] [AUTO] hedge order 35 filled for 25 lots at $127800 average price in cents
2023-03-13 01:35:16.265739 [INFO   ] [AUTO] Cancelling: 0 We have an ask and there is future ask and our ask is below the futures ask (bad) -> cancel our ask
2023-03-13 01:35:16.265770 [INFO   ] [AUTO] Cancelling: 0 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-13 01:35:16.265783 [INFO   ] [AUTO] ASK 1
2023-03-13 01:35:16.265790 [INFO   ] [AUTO] Max ask volume: 75
2023-03-13 01:35:16.265797 [INFO   ] [AUTO] Sending ask: 36 Price: 127800 Volume:75
2023-03-13 01:35:16.265808 [INFO   ] [AUTO] BID 1
2023-03-13 01:35:16.265815 [INFO   ] [AUTO] Max bid volume: 25
2023-03-13 01:35:16.265821 [INFO   ] [AUTO] Sending bid: 37 Price: 127400 Volume:25
2023-03-13 01:35:16.266062 [INFO   ] [AUTO] Order status update: 36
2023-03-13 01:35:16.266985 [INFO   ] [AUTO] Order status update: 37
2023-03-13 01:35:16.530493 [INFO   ] [AUTO] ASK 3
2023-03-13 01:35:16.530505 [INFO   ] [AUTO] Max ask volume: 75
2023-03-13 01:35:16.530512 [INFO   ] [AUTO] Sending ask: 38 Price: 127700 Volume:75
2023-03-13 01:35:16.531627 [INFO   ] [AUTO] Order status update: 36
2023-03-13 01:35:16.531679 [INFO   ] [AUTO] Order status update: 38
2023-03-13 01:35:16.774763 [INFO   ] [AUTO] Cancelling: 37 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-13 01:35:16.774799 [INFO   ] [AUTO] ASK 3
2023-03-13 01:35:16.774806 [INFO   ] [AUTO] Max ask volume: 75
2023-03-13 01:35:16.774813 [INFO   ] [AUTO] Sending ask: 39 Price: 127600 Volume:75
2023-03-13 01:35:16.775354 [INFO   ] [AUTO] Order status update: 37
2023-03-13 01:35:16.775382 [INFO   ] [AUTO] Order status update: 38
2023-03-13 01:35:16.775624 [INFO   ] [AUTO] Order status update: 39
2023-03-13 01:35:17.101924 [INFO   ] [AUTO] Cancelling: 39 We have an ask and there is future ask and our ask is below the futures ask (bad) -> cancel our ask
2023-03-13 01:35:17.101961 [INFO   ] [AUTO] BID 1
2023-03-13 01:35:17.101969 [INFO   ] [AUTO] Max bid volume: 25
2023-03-13 01:35:17.101975 [INFO   ] [AUTO] Sending bid: 40 Price: 127400 Volume:25
2023-03-13 01:35:17.102521 [INFO   ] [AUTO] Order status update: 39
2023-03-13 01:35:17.103150 [INFO   ] [AUTO] Order status update: 40
2023-03-13 01:35:17.327252 [INFO   ] [AUTO] Cancelling: 0 We have an ask and there is future ask and our ask is below the futures ask (bad) -> cancel our ask
2023-03-13 01:35:17.327284 [INFO   ] [AUTO] ASK 1
2023-03-13 01:35:17.327291 [INFO   ] [AUTO] Max ask volume: 75
2023-03-13 01:35:17.327298 [INFO   ] [AUTO] Sending ask: 41 Price: 127900 Volume:75
2023-03-13 01:35:17.327314 [INFO   ] [AUTO] BID 3: 127500
2023-03-13 01:35:17.327322 [INFO   ] [AUTO] Max bid volume: 25
2023-03-13 01:35:17.327329 [INFO   ] [AUTO] Sending bid: 42 Price: 127500 Volume:25
2023-03-13 01:35:17.327880 [INFO   ] [AUTO] Order status update: 41
2023-03-13 01:35:17.327913 [INFO   ] [AUTO] Order status update: 40
2023-03-13 01:35:17.327974 [INFO   ] [AUTO] Order status update: 42
2023-03-13 01:35:17.538467 [INFO   ] [AUTO] BID 3: 127600
2023-03-13 01:35:17.538477 [INFO   ] [AUTO] Max bid volume: 25
2023-03-13 01:35:17.538484 [INFO   ] [AUTO] Sending bid: 43 Price: 127600 Volume:25
2023-03-13 01:35:17.539378 [INFO   ] [AUTO] Order status update: 42
2023-03-13 01:35:17.539428 [INFO   ] [AUTO] Order status update: 43
2023-03-13 01:35:17.811864 [INFO   ] [AUTO] Cancelling: 43 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-13 01:35:17.812057 [INFO   ] [AUTO] ASK 3
2023-03-13 01:35:17.812064 [INFO   ] [AUTO] Max ask volume: 75
2023-03-13 01:35:17.812071 [INFO   ] [AUTO] Sending ask: 44 Price: 127800 Volume:75
2023-03-13 01:35:17.813118 [INFO   ] [AUTO] Order status update: 43
2023-03-13 01:35:17.813241 [INFO   ] [AUTO] Order status update: 41
2023-03-13 01:35:17.813599 [INFO   ] [AUTO] Order status update: 44
2023-03-13 01:35:18.083261 [INFO   ] [AUTO] Cancelling: 0 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-13 01:35:18.083305 [INFO   ] [AUTO] BID 1
2023-03-13 01:35:18.083312 [INFO   ] [AUTO] Max bid volume: 25
2023-03-13 01:35:18.083319 [INFO   ] [AUTO] Sending bid: 45 Price: 127100 Volume:25
2023-03-13 01:35:18.084166 [INFO   ] [AUTO] Order status update: 45
2023-03-13 01:35:18.304526 [INFO   ] [AUTO] BID 3: 127400
2023-03-13 01:35:18.304542 [INFO   ] [AUTO] Max bid volume: 25
2023-03-13 01:35:18.304549 [INFO   ] [AUTO] Sending bid: 46 Price: 127400 Volume:25
2023-03-13 01:35:18.305249 [INFO   ] [AUTO] Order status update: 45
2023-03-13 01:35:18.305307 [INFO   ] [AUTO] Order status update: 46
2023-03-13 01:35:18.437362 [INFO   ] [AUTO] order 46 filled for 21 lots at $127400 cents
2023-03-13 01:35:18.437389 [INFO   ] [AUTO] Order status update: 46
2023-03-13 01:35:18.437825 [INFO   ] [AUTO] hedge order 47 filled for 21 lots at $127400 average price in cents
2023-03-13 01:35:18.521670 [INFO   ] [AUTO] Cancelling: 46 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-13 01:35:18.521695 [INFO   ] [AUTO] ASK 3
2023-03-13 01:35:18.521702 [INFO   ] [AUTO] Max ask volume: 96
2023-03-13 01:35:18.521709 [INFO   ] [AUTO] Sending ask: 48 Price: 127700 Volume:96
2023-03-13 01:35:18.522203 [INFO   ] [AUTO] Order status update: 46
2023-03-13 01:35:18.522230 [INFO   ] [AUTO] Order status update: 44
2023-03-13 01:35:18.522270 [INFO   ] [AUTO] Order status update: 48
2023-03-13 01:35:18.791873 [INFO   ] [AUTO] Cancelling: 0 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-13 01:35:18.791900 [INFO   ] [AUTO] BID 1
2023-03-13 01:35:18.791908 [INFO   ] [AUTO] Max bid volume: 4
2023-03-13 01:35:18.791914 [INFO   ] [AUTO] Sending bid: 49 Price: 127100 Volume:4
2023-03-13 01:35:18.792092 [INFO   ] [AUTO] Order status update: 49
2023-03-13 01:35:19.042034 [INFO   ] [AUTO] BID 3: 127200
2023-03-13 01:35:19.042051 [INFO   ] [AUTO] Max bid volume: 4
2023-03-13 01:35:19.042058 [INFO   ] [AUTO] Sending bid: 50 Price: 127300 Volume:4
2023-03-13 01:35:19.042198 [INFO   ] [AUTO] Order status update: 49
2023-03-13 01:35:19.042312 [INFO   ] [AUTO] Order status update: 50
2023-03-13 01:35:19.518194 [INFO   ] [AUTO] Cancelling: 48 We have an ask and there is future ask and our ask is below the futures ask (bad) -> cancel our ask
2023-03-13 01:35:19.518249 [INFO   ] [AUTO] BID 3: 127400
2023-03-13 01:35:19.518258 [INFO   ] [AUTO] Max bid volume: 4
2023-03-13 01:35:19.518265 [INFO   ] [AUTO] Sending bid: 51 Price: 127400 Volume:4
2023-03-13 01:35:19.519187 [INFO   ] [AUTO] order 48 filled for 3 lots at $127700 cents
2023-03-13 01:35:19.519204 [INFO   ] [AUTO] Order status update: 48
2023-03-13 01:35:19.519443 [INFO   ] [AUTO] Order status update: 48
2023-03-13 01:35:19.519478 [INFO   ] [AUTO] Order status update: 50
2023-03-13 01:35:19.519517 [INFO   ] [AUTO] Order status update: 51
2023-03-13 01:35:19.519557 [INFO   ] [AUTO] hedge order 52 filled for 3 lots at $127700 average price in cents
2023-03-13 01:35:19.807688 [INFO   ] [AUTO] Cancelling: 51 We have a bid and there is future id and our bid is above the futures bid (bad) -> cancel our bid
2023-03-13 01:35:19.807731 [INFO   ] [AUTO] ASK 1
2023-03-13 01:35:19.807738 [INFO   ] [AUTO] Max ask volume: 93
2023-03-13 01:35:19.807745 [INFO   ] [AUTO] Sending ask: 53 Price: 127600 Volume:93
2023-03-13 01:35:19.808497 [INFO   ] [AUTO] Order status update: 51
2023-03-13 01:35:19.808554 [INFO   ] [AUTO] Order status update: 53
2023-03-13 01:35:20.041992 [INFO   ] [AUTO] Cancelling: 53 We have an ask and there is future ask and our ask is below the futures ask (bad) -> cancel our ask
2023-03-13 01:35:20.042050 [INFO   ] [AUTO] BID 1
2023-03-13 01:35:20.042058 [INFO   ] [AUTO] Max bid volume: 7
2023-03-13 01:35:20.042066 [INFO   ] [AUTO] Sending bid: 54 Price: 127400 Volume:7
2023-03-13 01:35:20.043366 [INFO   ] [AUTO] Order status update: 53
2023-03-13 01:35:20.043483 [INFO   ] [AUTO] Order status update: 54
2023-03-13 01:35:20.271797 [INFO   ] [AUTO] Cancelling: 0 We have an ask and there is future ask and our ask is below the futures ask (bad) -> cancel our ask
2023-03-13 01:35:20.271865 [INFO   ] [AUTO] ASK 1
2023-03-13 01:35:20.271873 [INFO   ] [AUTO] Max ask volume: 93
2023-03-13 01:35:20.271880 [INFO   ] [AUTO] Sending ask: 55 Price: 127800 Volume:93
