Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
1.783434,Finitist_4274,Tick,45,45,0,0,127000,126800,571,-1871,-1871,OK
1.783434,Algorizz_12321,Tick,0,0,0,0,127000,126800,0,0,0,OK
1.783434,GentleMen_951623,Tick,0,0,0,0,127000,126800,0,0,0,OK
1.783434,OptiverFanboys_117,Tick,0,13,-13,13,127000,126800,-165,-2435,-5035,OK
1.783434,Shedneryan_223251,Tick,103,60,43,0,127000,126800,448,-5455448,5552,OK
1.783434,Noedgeonlyvol_2557,Tick,10,38,-28,3,127000,126800,-228,3168428,-7172,OK
1.9725,RuksakRandom_666013,Tick,0,50,-50,0,127000,126800,-633,6335633,-14367,OK
1.9725,HighEntropy_149572,Tick,0,62,-62,0,127000,126800,-785,7849985,-24015,OK
1.9725,Finitist_4274,Tick,45,45,0,0,127000,126800,571,-1871,-1871,OK
1.9725,Algorizz_12321,Tick,0,0,0,0,127000,126800,0,0,0,OK
1.9725,GentleMen_951623,Tick,0,0,0,0,127000,126800,0,0,0,OK
1.9725,OptiverFanboys_117,Tick,0,13,-13,13,127000,126800,-165,-2435,-5035,OK
1.9725,Shedneryan_223251,Tick,103,60,43,0,127000,126800,448,-5455448,5552,OK
1.9725,Noedgeonlyvol_2557,Tick,10,38,-28,4,127000,126800,-228,3041128,-7672,OK
2.246453,RuksakRandom_666013,Tick,0,50,-50,0,127000,126800,-633,6335633,-14367,OK
2.246453,HighEntropy_149572,Tick,0,62,-62,0,127000,126800,-785,7849985,-24015,OK
2.246453,Finitist_4274,Tick,45,45,0,0,127000,126800,571,-1871,-1871,OK
2.246453,Algorizz_12321,Tick,0,0,0,0,127000,126800,0,0,0,OK
2.246453,GentleMen_951623,Tick,0,0,0,0,127000,126800,0,0,0,OK
2.246453,OptiverFanboys_117,Tick,0,13,-13,13,127000,126800,-165,-2435,-5035,OK
2.246453,Shedneryan_223251,Tick,103,60,43,0,127000,126800,448,-5455448,5552,OK
2.246453,Noedgeonlyvol_2557,Tick,10,38,-28,5,127000,126800,-228,2913828,-8172,OK
2.533466,RuksakRandom_666013,Tick,0,50,-50,0,127000,126800,-633,6335633,-14367,OK
2.533466,HighEntropy_149572,Tick,0,62,-62,0,127000,126800,-785,7849985,-24015,OK
2.533466,Finitist_4274,Tick,45,45,0,0,127000,126800,571,-1871,-1871,OK
2.533466,Algorizz_12321,Tick,0,0,0,0,127000,126800,0,0,0,OK
2.533466,GentleMen_951623,Tick,0,0,0,0,127000,126800,0,0,0,OK
2.533466,OptiverFanboys_117,Tick,0,13,-13,13,127000,126800,-165,-2435,-5035,OK
2.533466,Shedneryan_223251,Tick,103,60,43,0,127000,126800,448,-5455448,5552,OK
2.533466,Noedgeonlyvol_2557,Tick,10,38,-28,7,127000,126800,-228,2659028,-9372,OK
2.769784,RuksakRandom_666013,Tick,0,50,-50,0,127400,126800,-633,6335633,-17067,OK
2.769784,HighEntropy_149572,Tick,0,62,-62,0,127400,126800,-785,7849985,-27363,OK
2.769784,Finitist_4274,Tick,45,45,0,0,127400,126800,571,-1871,-1871,OK
2.769784,Algorizz_12321,Tick,0,0,0,0,127400,126800,0,0,0,OK
2.769784,GentleMen_951623,Tick,0,0,0,0,127400,126800,0,0,0,OK
2.769784,OptiverFanboys_117,Tick,0,13,-13,13,127400,126800,-165,-2435,-5737,OK
2.769784,Shedneryan_223251,Tick,103,105,-2,0,127400,126800,-125,278125,24017,OK
2.769784,Noedgeonlyvol_2557,Tick,10,38,-28,8,127400,126800,-228,2531628,-11484,OK
2.982403,RuksakRandom_666013,Tick,0,50,-50,0,127400,127300,-633,6335633,-34367,OK
2.982403,HighEntropy_149572,Tick,0,62,-62,0,127400,127300,-785,7849985,-48815,OK
2.982403,Finitist_4274,Tick,45,45,0,0,127400,127300,571,-1871,-1871,OK
2.982403,Algorizz_12321,Tick,0,0,0,0,127400,127300,0,0,0,OK
2.982403,GentleMen_951623,Tick,0,0,0,0,127400,127300,0,0,0,OK
2.982403,OptiverFanboys_117,Tick,0,13,-13,13,127400,127300,-165,-2435,-3735,OK
2.982403,Shedneryan_223251,Tick,103,105,-2,0,127400,127300,-125,278125,23325,OK
2.982403,Noedgeonlyvol_2557,Tick,10,38,-28,9,127400,127300,-228,2404128,-17372,OK
3.272924,RuksakRandom_666013,Tick,0,50,-50,0,127400,127200,-633,6335633,-34367,OK
3.272924,HighEntropy_149572,Tick,0,62,-62,0,127400,127200,-785,7849985,-48815,OK
3.272924,Finitist_4274,Tick,45,45,0,0,127400,127200,571,-1871,-1871,OK
3.272924,Algorizz_12321,Tick,0,0,0,0,127400,127200,0,0,0,OK
3.272924,GentleMen_951623,Tick,0,0,0,0,127400,127200,0,0,0,OK
3.272924,OptiverFanboys_117,Tick,0,13,-13,13,127400,127200,-165,-2435,-5035,OK
3.272924,Shedneryan_223251,Tick,103,105,-2,0,127400,127200,-125,278125,23325,OK
3.272924,Noedgeonlyvol_2557,Tick,10,38,-28,10,127400,127200,-228,2276728,-18472,OK
3.528416,RuksakRandom_666013,Tick,0,50,-50,0,127400,127200,-633,6335633,-34367,OK
3.528416,HighEntropy_149572,Tick,0,62,-62,0,127400,127200,-785,7849985,-48815,OK
3.528416,Finitist_4274,Tick,45,45,0,0,127400,127200,571,-1871,-1871,OK
3.528416,Algorizz_12321,Tick,0,0,0,0,127400,127200,0,0,0,OK
3.528416,GentleMen_951623,Tick,0,0,0,0,127400,127200,0,0,0,OK
3.528416,OptiverFanboys_117,Tick,0,13,-13,13,127400,127200,-165,-2435,-5035,OK
3.528416,Shedneryan_223251,Tick,103,112,-9,0,127400,127200,-214,1170014,23414,OK
3.528416,Noedgeonlyvol_2557,Tick,10,38,-28,12,127400,127200,-228,2021828,-18972,OK
3.70425,RuksakRandom_666013,Tick,0,50,-50,0,127400,127400,-633,6335633,-34367,OK
3.70425,HighEntropy_149572,Tick,0,62,-62,0,127400,127400,-785,7849985,-48815,OK
3.70425,Finitist_4274,Tick,45,45,0,0,127400,127400,571,-1871,-1871,OK
3.70425,Algorizz_12321,Tick,0,0,0,0,127400,127400,0,0,0,OK
3.70425,GentleMen_951623,Tick,0,0,0,0,127400,127400,0,0,0,OK
3.70425,OptiverFanboys_117,Tick,0,13,-13,13,127400,127400,-165,-2435,-2435,OK
3.70425,Shedneryan_223251,Tick,103,112,-9,0,127400,127400,-214,1170014,23414,OK
3.70425,Noedgeonlyvol_2557,Tick,10,38,-28,12,127400,127400,-228,2021828,-16572,OK
3.982406,RuksakRandom_666013,Tick,0,50,-50,0,127500,127400,-633,6335633,-39367,OK
3.982406,HighEntropy_149572,Tick,0,80,-80,0,127500,127400,-1015,10145215,-54785,OK
3.982406,Finitist_4274,Tick,45,45,0,0,127500,127400,571,-1871,-1871,OK
3.982406,Algorizz_12321,Tick,0,0,0,0,127500,127400,0,0,0,OK
3.982406,GentleMen_951623,Tick,0,0,0,0,127500,127400,0,0,0,OK
3.982406,OptiverFanboys_117,Tick,0,13,-13,13,127500,127400,-165,-2435,-3735,OK
3.982406,Shedneryan_223251,Tick,121,112,9,0,127500,127400,245,-1125445,22055,OK
3.982406,Noedgeonlyvol_2557,Tick,10,38,-28,14,127500,127400,-228,1766628,-19772,OK
4.235685,RuksakRandom_666013,Tick,25,50,-25,0,127600,127600,-952,3145952,-44048,OK
4.235685,HighEntropy_149572,Tick,0,80,-80,0,127600,127600,-1015,10145215,-62785,OK
4.235685,Finitist_4274,Tick,45,45,0,0,127600,127600,571,-1871,-1871,OK
4.235685,Algorizz_12321,Tick,0,0,0,0,127600,127600,0,0,0,OK
4.235685,GentleMen_951623,Tick,0,0,0,0,127600,127600,0,0,0,OK
4.235685,OptiverFanboys_117,Tick,0,13,-13,13,127600,127600,-165,-2435,-2435,OK
4.235685,Shedneryan_223251,Tick,121,137,-16,0,127600,127600,883,2063917,22317,OK
4.235685,Noedgeonlyvol_2557,Tick,10,38,-28,15,127600,127600,-228,1638928,-19872,OK
4.533266,RuksakRandom_666013,Tick,25,50,-25,0,127600,127700,-952,3145952,-44048,OK
4.533266,HighEntropy_149572,Tick,0,80,-80,0,127600,127700,-1015,10145215,-62785,OK
4.533266,Finitist_4274,Tick,45,45,0,0,127600,127700,571,-1871,-1871,OK
4.533266,Algorizz_12321,Tick,0,0,0,0,127600,127700,0,0,0,OK
4.533266,GentleMen_951623,Tick,0,0,0,0,127600,127700,0,0,0,OK
4.533266,OptiverFanboys_117,Tick,0,13,-13,13,127600,127700,-165,-2435,-1135,OK
4.533266,Shedneryan_223251,Tick,121,137,-16,0,127600,127700,883,2063917,22317,OK
4.533266,Noedgeonlyvol_2557,Tick,10,38,-28,17,127600,127700,-228,1383528,-18372,OK
4.790626,RuksakRandom_666013,Tick,25,50,-25,0,127600,127700,-952,3145952,-44048,OK
4.790626,HighEntropy_149572,Tick,0,80,-80,0,127600,127700,-1015,10145215,-62785,OK
4.790626,Finitist_4274,Tick,45,45,0,0,127600,127700,571,-1871,-1871,OK
4.790626,Algorizz_12321,Tick,0,0,0,0,127600,127700,0,0,0,OK
4.790626,GentleMen_951623,Tick,0,0,0,0,127600,127700,0,0,0,OK
4.790626,OptiverFanboys_117,Tick,0,13,-13,13,127600,127700,-165,-2435,-1135,OK
4.790626,Shedneryan_223251,Tick,121,137,-16,0,127600,127700,883,2063917,22317,OK
4.790626,Noedgeonlyvol_2557,Tick,10,38,-28,18,127600,127700,-228,1255728,-18472,OK
4.980429,RuksakRandom_666013,Tick,25,50,-25,0,127600,127700,-952,3145952,-44048,OK
4.980429,HighEntropy_149572,Tick,0,80,-80,0,127600,127700,-1015,10145215,-62785,OK
4.980429,Finitist_4274,Tick,45,45,0,0,127600,127700,571,-1871,-1871,OK
4.980429,Algorizz_12321,Tick,0,0,0,0,127600,127700,0,0,0,OK
4.980429,GentleMen_951623,Tick,0,0,0,0,127600,127700,0,0,0,OK
4.980429,OptiverFanboys_117,Tick,0,13,-13,13,127600,127700,-165,-2435,-1135,OK
4.980429,Shedneryan_223251,Tick,121,137,-16,0,127600,127700,883,2063917,22317,OK
4.980429,Noedgeonlyvol_2557,Tick,10,38,-28,19,127600,127700,-228,1127828,-18672,OK
5.213593,RuksakRandom_666013,Tick,25,50,-25,0,127800,128000,-952,3145952,-49048,OK
5.213593,HighEntropy_149572,Tick,19,80,-61,0,127800,128000,-529,7716529,-79271,OK
5.213593,Finitist_4274,Tick,45,45,0,0,127800,128000,571,-1871,-1871,OK
5.213593,Algorizz_12321,Tick,0,0,0,0,127800,128000,0,0,0,OK
5.213593,GentleMen_951623,Tick,0,0,0,0,127800,128000,0,0,0,OK
5.213593,OptiverFanboys_117,Tick,0,13,-13,13,127800,128000,-165,-2435,165,OK
5.213593,Shedneryan_223251,Tick,121,179,-58,0,127800,128000,346,7432054,19654,OK
5.213593,Noedgeonlyvol_2557,Tick,33,38,-5,20,127800,128000,360,-1940260,-19260,OK
5.504963,RuksakRandom_666013,Tick,25,75,-50,0,128000,128000,-1272,6343772,-56228,OK
5.504963,HighEntropy_149572,Tick,19,80,-61,0,128000,128000,-529,7716529,-91471,OK
5.504963,Finitist_4274,Tick,60,90,-30,0,128000,128000,379,3833921,-6079,OK
5.504963,Algorizz_12321,Tick,0,30,-30,0,128000,128000,-384,3837384,-2616,OK
5.504963,GentleMen_951623,Tick,0,14,-14,14,128000,128000,-179,-2621,-2621,OK
5.504963,OptiverFanboys_117,Tick,20,13,7,-7,128000,128000,347,1053,1053,OK
5.504963,Shedneryan_223251,Tick,200,179,21,0,128000,128000,2367,-2674067,13933,OK
5.504963,Noedgeonlyvol_2557,Tick,33,38,-5,19,128000,128000,360,-1812260,-20260,OK
5.726664,RuksakRandom_666013,Tick,50,75,-25,0,128100,128000,-1592,3141592,-60908,OK
5.726664,HighEntropy_149572,Tick,19,80,-61,0,128100,128000,-529,7716529,-97571,OK
5.726664,Finitist_4274,Tick,60,90,-30,0,128100,128000,379,3833921,-9079,OK
5.726664,Algorizz_12321,Tick,0,30,-30,0,128100,128000,-384,3837384,-5616,OK
5.726664,GentleMen_951623,Tick,0,14,-14,14,128100,128000,-179,-2621,-4021,OK
5.726664,OptiverFanboys_117,Tick,20,13,7,-7,128100,128000,347,1053,1753,OK
5.726664,Shedneryan_223251,Tick,200,214,-14,0,128100,128000,2879,1808921,15521,OK
5.726664,Noedgeonlyvol_2557,Tick,43,38,5,17,128100,128000,616,-2837416,-20916,OK
5.960693,RuksakRandom_666013,Tick,50,75,-25,0,128100,128000,-1592,3141592,-60908,OK
5.960693,HighEntropy_149572,Tick,19,80,-61,0,128100,128000,-529,7716529,-97571,OK
5.960693,Finitist_4274,Tick,60,90,-30,0,128100,128000,379,3833921,-9079,OK
5.960693,Algorizz_12321,Tick,0,30,-30,0,128100,128000,-384,3837384,-5616,OK
5.960693,GentleMen_951623,Tick,0,14,-14,14,128100,128000,-179,-2621,-4021,OK
5.960693,OptiverFanboys_117,Tick,20,13,7,-7,128100,128000,347,1053,1753,OK
5.960693,Shedneryan_223251,Tick,210,214,-4,0,128100,128000,2751,528049,15649,OK
5.960693,Noedgeonlyvol_2557,Tick,43,48,-5,16,128100,128000,872,-1428772,-21272,OK
6.269619,RuksakRandom_666013,Tick,92,75,17,0,128000,128000,-2130,-2236370,-60370,OK
6.269619,HighEntropy_149572,Tick,19,80,-61,0,128000,128000,-529,7716529,-91471,OK
6.269619,Finitist_4274,Tick,60,90,-30,0,128000,128000,379,3833921,-6079,OK
6.269619,Algorizz_12321,Tick,0,30,-30,0,128000,128000,-384,3837384,-2616,OK
6.269619,GentleMen_951623,Tick,0,14,-14,14,128000,128000,-179,-2621,-2621,OK
6.269619,OptiverFanboys_117,Tick,20,13,7,-7,128000,128000,347,1053,1053,OK
6.269619,Shedneryan_223251,Tick,210,239,-29,0,128000,128000,3391,3729909,17909,OK
6.269619,Noedgeonlyvol_2557,Tick,43,54,-11,15,128000,128000,1026,-533126,-21126,OK
6.458791,RuksakRandom_666013,Tick,100,75,25,0,127800,128000,-2232,-3260268,-65268,OK
6.458791,HighEntropy_149572,Tick,19,80,-61,0,127800,128000,-529,7716529,-79271,OK
6.458791,Finitist_4274,Tick,60,90,-30,0,127800,128000,379,3833921,-79,OK
6.458791,Algorizz_12321,Tick,27,30,-3,0,127800,128000,-729,384429,1029,OK
6.458791,GentleMen_951623,Tick,0,14,-14,14,127800,128000,-179,-2621,179,OK
6.458791,OptiverFanboys_117,Tick,20,13,7,-7,127800,128000,347,1053,-347,OK
6.458791,Shedneryan_223251,Tick,262,274,-12,0,127800,128000,3622,1561378,27778,OK
6.458791,Noedgeonlyvol_2557,Tick,53,54,-1,14,127800,128000,898,-1683198,-18998,OK
6.718805,RuksakRandom_666013,Tick,125,75,50,0,127800,127700,-2552,-6454948,-64948,OK
6.718805,HighEntropy_149572,Tick,19,80,-61,0,127800,127700,-529,7716529,-79271,OK
6.718805,Finitist_4274,Tick,100,90,10,0,127800,127700,-132,-1273568,4432,OK
6.718805,Algorizz_12321,Tick,47,30,17,0,127800,127700,-985,-2171315,1285,OK
6.718805,GentleMen_951623,Tick,0,14,-14,14,127800,127700,-179,-2621,-4021,OK
6.718805,OptiverFanboys_117,Tick,20,13,7,-7,127800,127700,347,1053,1753,OK
6.718805,Shedneryan_223251,Tick,274,274,0,0,127800,127700,3469,27931,27931,OK
6.718805,Noedgeonlyvol_2557,Tick,63,74,-11,12,127800,127700,1282,-149382,-22782,OK
7.009937,RuksakRandom_666013,Tick,131,100,31,0,127500,127700,-2948,-4030752,-78252,OK
7.009937,HighEntropy_149572,Tick,19,80,-61,0,127500,127700,-529,7716529,-60971,OK
7.009937,Finitist_4274,Tick,120,130,-10,0,127500,127700,-898,1285198,10198,OK
7.009937,Algorizz_12321,Tick,57,30,27,0,127500,127700,-1113,-3449187,-6687,OK
7.009937,GentleMen_951623,Tick,14,14,0,0,127500,127700,-358,-5242,-5242,OK
7.009937,OptiverFanboys_117,Tick,20,13,7,-7,127500,127700,347,1053,-347,OK
7.009937,Shedneryan_223251,Tick,307,324,-17,0,127500,127700,4326,2205574,38074,OK
7.009937,Noedgeonlyvol_2557,Tick,73,74,-1,11,127500,127700,1154,-1297654,-20454,OK
7.294237,RuksakRandom_666013,Tick,131,100,31,0,127500,127600,-2948,-4030752,-78252,OK
7.294237,HighEntropy_149572,Tick,19,80,-61,0,127500,127600,-529,7716529,-60971,OK
7.294237,Finitist_4274,Tick,120,130,-10,0,127500,127600,-898,1285198,10198,OK
7.294237,Algorizz_12321,Tick,57,30,27,0,127500,127600,-1113,-3449187,-6687,OK
7.294237,GentleMen_951623,Tick,14,14,0,0,127500,127600,-358,-5242,-5242,OK
7.294237,OptiverFanboys_117,Tick,20,13,7,-7,127500,127600,347,1053,353,OK
7.294237,Shedneryan_223251,Tick,307,324,-17,0,127500,127600,4326,2205574,38074,OK
7.294237,Noedgeonlyvol_2557,Tick,73,74,-1,10,127500,127600,1154,-1170154,-21654,OK
7.545557,RuksakRandom_666013,Tick,131,109,22,0,127500,127600,-3063,-2883137,-78137,OK
7.545557,HighEntropy_149572,Tick,19,80,-61,0,127500,127600,-529,7716529,-60971,OK
7.545557,Finitist_4274,Tick,120,130,-10,0,127500,127600,-898,1285198,10198,OK
7.545557,Algorizz_12321,Tick,57,30,27,0,127500,127600,-1113,-3449187,-6687,OK
7.545557,GentleMen_951623,Tick,14,14,0,0,127500,127600,-358,-5242,-5242,OK
7.545557,OptiverFanboys_117,Tick,20,13,7,-7,127500,127600,347,1053,353,OK
7.545557,Shedneryan_223251,Tick,307,324,-17,0,127500,127600,4326,2205574,38074,OK
7.545557,Noedgeonlyvol_2557,Tick,82,74,8,8,127500,127600,1384,-2062984,-22184,OK
7.725375,RuksakRandom_666013,Tick,132,125,7,0,127500,127600,-3280,-970420,-77920,OK
7.725375,HighEntropy_149572,Tick,19,80,-61,0,127500,127600,-529,7716529,-60971,OK
7.725375,Finitist_4274,Tick,120,130,-10,0,127500,127600,-898,1285198,10198,OK
7.725375,Algorizz_12321,Tick,57,30,27,0,127500,127600,-1113,-3449187,-6687,OK
7.725375,GentleMen_951623,Tick,14,14,0,0,127500,127600,-358,-5242,-5242,OK
7.725375,OptiverFanboys_117,Tick,20,13,7,-7,127500,127600,347,1053,353,OK
7.725375,Shedneryan_223251,Tick,365,324,41,0,127500,127600,4198,-5189298,38202,OK
7.725375,Noedgeonlyvol_2557,Tick,82,74,8,7,127500,127600,1384,-1935384,-22184,OK
8.006173,RuksakRandom_666013,Tick,132,125,7,0,127500,127600,-3280,-970420,-77920,OK
8.006173,HighEntropy_149572,Tick,19,80,-61,0,127500,127600,-529,7716529,-60971,OK
8.006173,Finitist_4274,Tick,120,130,-10,0,127500,127600,-898,1285198,10198,OK
8.006173,Algorizz_12321,Tick,57,30,27,0,127500,127600,-1113,-3449187,-6687,OK
8.006173,GentleMen_951623,Tick,14,14,0,0,127500,127600,-358,-5242,-5242,OK
8.006173,OptiverFanboys_117,Tick,20,13,7,-7,127500,127600,347,1053,353,OK
8.006173,Shedneryan_223251,Tick,365,324,41,0,127500,127600,4198,-5189298,38202,OK
8.006173,Noedgeonlyvol_2557,Tick,82,74,8,6,127500,127600,1384,-1807884,-22284,OK
8.230387,RuksakRandom_666013,Tick,132,125,7,0,127500,127600,-3280,-970420,-77920,OK
8.230387,HighEntropy_149572,Tick,19,80,-61,0,127500,127600,-529,7716529,-60971,OK
8.230387,Finitist_4274,Tick,120,130,-10,0,127500,127600,-898,1285198,10198,OK
8.230387,Algorizz_12321,Tick,57,30,27,0,127500,127600,-1113,-3449187,-6687,OK
8.230387,GentleMen_951623,Tick,14,14,0,0,127500,127600,-358,-5242,-5242,OK
8.230387,OptiverFanboys_117,Tick,20,13,7,-7,127500,127600,347,1053,353,OK
8.230387,Shedneryan_223251,Tick,365,324,41,0,127500,127600,4198,-5189298,38202,OK
8.230387,Noedgeonlyvol_2557,Tick,82,74,8,5,127500,127600,1384,-1680384,-22384,OK
8.549554,RuksakRandom_666013,Tick,132,125,7,0,127500,127400,-3280,-970420,-77920,OK
8.549554,HighEntropy_149572,Tick,19,80,-61,0,127500,127400,-529,7716529,-60971,OK
8.549554,Finitist_4274,Tick,120,130,-10,0,127500,127400,-898,1285198,10198,OK
8.549554,Algorizz_12321,Tick,57,30,27,0,127500,127400,-1113,-3449187,-6687,OK
8.549554,GentleMen_951623,Tick,14,14,0,0,127500,127400,-358,-5242,-5242,OK
8.549554,OptiverFanboys_117,Tick,20,13,7,-7,127500,127400,347,1053,1753,OK
8.549554,Shedneryan_223251,Tick,365,324,41,0,127500,127400,4198,-5189298,38202,OK
8.549554,Noedgeonlyvol_2557,Tick,82,74,8,3,127500,127400,1384,-1425484,-23284,OK
8.741592,RuksakRandom_666013,Tick,132,150,-18,0,127600,127400,-3599,2219899,-76901,OK
8.741592,HighEntropy_149572,Tick,19,80,-61,0,127600,127400,-529,7716529,-67071,OK
8.741592,Finitist_4274,Tick,120,130,-10,0,127600,127400,-898,1285198,9198,OK
8.741592,Algorizz_12321,Tick,57,30,27,0,127600,127400,-1113,-3449187,-3987,OK
8.741592,GentleMen_951623,Tick,14,14,0,0,127600,127400,-358,-5242,-5242,OK
8.741592,OptiverFanboys_117,Tick,20,13,7,-7,127600,127400,347,1053,2453,OK
8.741592,Shedneryan_223251,Tick,390,324,66,0,127600,127400,4836,-8379936,41664,OK
8.741592,Noedgeonlyvol_2557,Tick,82,74,8,2,127600,127400,1384,-1297884,-22284,OK
9.018459,RuksakRandom_666013,Tick,132,150,-18,0,127600,127400,-3599,2219899,-76901,OK
9.018459,HighEntropy_149572,Tick,19,80,-61,0,127600,127400,-529,7716529,-67071,OK
9.018459,Finitist_4274,Tick,120,130,-10,0,127600,127400,-898,1285198,9198,OK
9.018459,Algorizz_12321,Tick,57,30,27,0,127600,127400,-1113,-3449187,-3987,OK
9.018459,GentleMen_951623,Tick,14,14,0,0,127600,127400,-358,-5242,-5242,OK
9.018459,OptiverFanboys_117,Tick,20,13,7,-7,127600,127400,347,1053,2453,OK
9.018459,Shedneryan_223251,Tick,390,324,66,0,127600,127400,4836,-8379936,41664,OK
9.018459,Noedgeonlyvol_2557,Tick,82,74,8,1,127600,127400,1384,-1170284,-22084,OK
9.200515,RuksakRandom_666013,Tick,132,150,-18,0,127600,127800,-3599,2219899,-76901,OK
9.200515,HighEntropy_149572,Tick,19,80,-61,0,127600,127800,-529,7716529,-67071,OK
9.200515,Finitist_4274,Tick,120,130,-10,0,127600,127800,-898,1285198,9198,OK
9.200515,Algorizz_12321,Tick,57,30,27,0,127600,127800,-1113,-3449187,-3987,OK
